readID	Sample	sampleType	cyclaseType	HMMScore
CP001834.1-17125576/2	synthetic_stool_low_S14	low	lantibiotic	29.9
CP001834.1-27322982/1	synthetic_stool_low_S14	low	lantibiotic	29.9
CP002365.1-1021368/1	synthetic_stool_low_S19	low	lantibiotic	29.9
CP001834.1-10106798/2	synthetic_stool_low_S2	low	lantibiotic	29.9
CP001834.1-10350202/2	synthetic_stool_low_S2	low	lantibiotic	29.9
CP001834.1-15569910/1	synthetic_stool_low_S2	low	lantibiotic	29.9
CP001834.1-1907402/2	synthetic_stool_low_S36	low	lantibiotic	29.9
HE613569.1-53002/2	synthetic_stool_high_S12	high	lantibiotic	29.9
CP002365.1-839906/2	synthetic_stool_high_S18	high	lantibiotic	29.9
HE613569.1-1035166/2	synthetic_stool_high_S20	high	lantibiotic	29.9
HE613569.1-15202566/2	synthetic_stool_high_S20	high	lantibiotic	29.9
HE613569.1-15867042/1	synthetic_stool_high_S20	high	lantibiotic	29.9
HE613569.1-17552930/2	synthetic_stool_high_S20	high	lantibiotic	29.9
HE613569.1-18047324/1	synthetic_stool_high_S20	high	lantibiotic	29.9
HE613569.1-9643144/1	synthetic_stool_high_S20	high	lantibiotic	29.9
CP001834.1-26748/1	synthetic_stool_high_S36	high	lantibiotic	29.9
HE613569.1-10356612/2	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-11312996/2	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-13205150/1	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-13522790/2	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-15691166/2	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-2345304/2	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-27512190/1	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-2961914/2	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-31080798/2	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-34997694/1	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-3905174/1	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-41361432/2	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-44343408/1	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-47240834/1	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-5454562/2	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-5964330/2	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-126692/2	synthetic_stool_high_S46	high	lantibiotic	29.9
HE613569.1-14709148/2	synthetic_stool_high_S54	high	lantibiotic	29.9
HE613569.1-15418220/2	synthetic_stool_high_S54	high	lantibiotic	29.9
HE613569.1-18078640/1	synthetic_stool_high_S54	high	lantibiotic	29.9
HE613569.1-2893962/1	synthetic_stool_high_S54	high	lantibiotic	29.9
HE613569.1-3255542/1	synthetic_stool_high_S54	high	lantibiotic	29.9
HE613569.1-4259914/2	synthetic_stool_high_S54	high	lantibiotic	29.9
HE613569.1-6530362/1	synthetic_stool_high_S54	high	lantibiotic	29.9
HE613569.1-8602170/1	synthetic_stool_high_S54	high	lantibiotic	29.9
HE613569.1-9089392/1	synthetic_stool_high_S54	high	lantibiotic	29.9
HE613569.1-288562/1	synthetic_stool_high_S56	high	lantibiotic	29.9
CP001834.1-11911122/1	synthetic_stool_low_S14	low	lantibiotic	29.9
CP001834.1-14187950/2	synthetic_stool_low_S14	low	lantibiotic	29.9
HE613569.1-799438/2	synthetic_stool_low_S22	low	lantibiotic	29.9
HE613569.1-140322/2	synthetic_stool_low_S40	low	lantibiotic	29.9
CP000673.1-4781340/2	synthetic_stool_low_S61	low	lantibiotic	29.9
JOFH01000021.1-168998/2	synthetic_stool_low_S64	low	lantibiotic	29.9
HE613569.1-348730/2	synthetic_stool_high_S1	high	lantibiotic	29.9
HE613569.1-19226/1	synthetic_stool_high_S13	high	lantibiotic	29.9
CP002365.1-551324/2	synthetic_stool_high_S18	high	lantibiotic	29.9
CP008815.1-7898/2	synthetic_stool_high_S18	high	lantibiotic	29.9
HE613569.1-12552088/2	synthetic_stool_high_S20	high	lantibiotic	29.9
HE613569.1-17260966/1	synthetic_stool_high_S20	high	lantibiotic	29.9
HE613569.1-20148578/2	synthetic_stool_high_S20	high	lantibiotic	29.9
HE613569.1-5900384/1	synthetic_stool_high_S20	high	lantibiotic	29.9
HE613569.1-8028880/1	synthetic_stool_high_S20	high	lantibiotic	29.9
CP008815.1-3184/2	synthetic_stool_high_S21	high	lantibiotic	29.9
CP008815.1-4314/1	synthetic_stool_high_S26	high	lantibiotic	29.9
HE613569.1-286842/2	synthetic_stool_high_S31	high	lantibiotic	29.9
HE613569.1-763606/2	synthetic_stool_high_S32	high	lantibiotic	29.9
CP008815.1-2106/1	synthetic_stool_high_S35	high	lantibiotic	29.9
CP008815.1-6128/2	synthetic_stool_high_S35	high	lantibiotic	29.9
CP001834.1-1569686/1	synthetic_stool_high_S39	high	lantibiotic	29.9
CP008815.1-17622/2	synthetic_stool_high_S39	high	lantibiotic	29.9
CP008815.1-8380/1	synthetic_stool_high_S39	high	lantibiotic	29.9
CP008815.1-1920/1	synthetic_stool_high_S4	high	lantibiotic	29.9
CP008815.1-27636/1	synthetic_stool_high_S4	high	lantibiotic	29.9
gi|1098135721|emb|FOXX01000007.1|-48038/2	synthetic_stool_high_S4	high	lantibiotic	29.9
HE613569.1-18168632/1	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-18505162/1	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-20521408/1	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-22861072/1	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-25033326/1	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-27797934/2	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-29784564/2	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-37466208/2	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-38882618/1	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-41191952/1	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-45674908/2	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-47031998/2	synthetic_stool_high_S41	high	lantibiotic	29.9
HE613569.1-8188626/1	synthetic_stool_high_S41	high	lantibiotic	29.9
CP008815.1-11418/1	synthetic_stool_high_S54	high	lantibiotic	29.9
HE613569.1-15794568/1	synthetic_stool_high_S54	high	lantibiotic	29.9
HE613569.1-1665838/1	synthetic_stool_high_S54	high	lantibiotic	29.9
HE613569.1-16686574/1	synthetic_stool_high_S54	high	lantibiotic	29.9
HE613569.1-6396526/2	synthetic_stool_high_S54	high	lantibiotic	29.9
HE613569.1-793496/1	synthetic_stool_high_S56	high	lantibiotic	29.9
CP008815.1-9920/2	synthetic_stool_high_S59	high	lantibiotic	29.9
CP008815.1-1004/2	synthetic_stool_high_S62	high	lantibiotic	29.9
CP008815.1-2448/1	synthetic_stool_high_S63	high	lantibiotic	29.9
CP008815.1-39948/1	synthetic_stool_high_S65	high	lantibiotic	29.9
CP008815.1-42916/1	synthetic_stool_high_S65	high	lantibiotic	29.9
CP008815.1-49770/2	synthetic_stool_high_S65	high	lantibiotic	29.9
CP008815.1-33750/2	synthetic_stool_high_S9	high	lantibiotic	29.9
CP008815.1-34920/2	synthetic_stool_high_S9	high	lantibiotic	29.9
CP008815.1-13662/2	synthetic_stool_low_S11	low	lantibiotic	29.9
CP001834.1-20056020/2	synthetic_stool_low_S13	low	lantibiotic	29.9
CP008815.1-114162/2	synthetic_stool_low_S15	low	lantibiotic	29.9
CP008815.1-175876/2	synthetic_stool_low_S15	low	lantibiotic	29.9
CP008815.1-94238/2	synthetic_stool_low_S15	low	lantibiotic	29.9
CP001834.1-9461750/1	synthetic_stool_low_S2	low	lantibiotic	29.9
CP001834.1-1400442/2	synthetic_stool_low_S24	low	lantibiotic	29.9
gi|529222834|ref|NC_021985.1|-446628/2	synthetic_stool_low_S32	low	lantibiotic	29.9
CP008815.1-109958/1	synthetic_stool_low_S42	low	lantibiotic	29.9
CP008815.1-136618/2	synthetic_stool_low_S42	low	lantibiotic	29.9
CP008815.1-145878/1	synthetic_stool_low_S42	low	lantibiotic	29.9
CP008815.1-194674/1	synthetic_stool_low_S42	low	lantibiotic	29.9
CP008815.1-257946/1	synthetic_stool_low_S42	low	lantibiotic	29.9
CP008815.1-281138/1	synthetic_stool_low_S42	low	lantibiotic	29.9
CP008815.1-288238/1	synthetic_stool_low_S42	low	lantibiotic	29.9
CP008815.1-289072/1	synthetic_stool_low_S42	low	lantibiotic	29.9
CP008815.1-30752/2	synthetic_stool_low_S42	low	lantibiotic	29.9
CP008815.1-68848/2	synthetic_stool_low_S42	low	lantibiotic	29.9
CP008815.1-20830/2	synthetic_stool_low_S44	low	lantibiotic	29.9
CP008815.1-5972/2	synthetic_stool_low_S44	low	lantibiotic	29.9
CP008815.1-3958/2	synthetic_stool_low_S5	low	lantibiotic	29.9
CP008815.1-1008/1	synthetic_stool_low_S50	low	lantibiotic	29.9
gi|529222834|ref|NC_021985.1|-2055754/1	synthetic_stool_low_S51	low	lantibiotic	29.9
gi|529222834|ref|NC_021985.1|-5895536/2	synthetic_stool_low_S51	low	lantibiotic	29.9
gi|529222834|ref|NC_021985.1|-9704802/2	synthetic_stool_low_S51	low	lantibiotic	29.9
CP008815.1-26594/2	synthetic_stool_low_S52	low	lantibiotic	29.9
CP008815.1-45364/2	synthetic_stool_low_S52	low	lantibiotic	29.9
CP008815.1-102250/2	synthetic_stool_low_S55	low	lantibiotic	29.9
CP008815.1-102646/1	synthetic_stool_low_S55	low	lantibiotic	29.9
CP008815.1-102804/1	synthetic_stool_low_S55	low	lantibiotic	29.9
CP008815.1-130268/1	synthetic_stool_low_S55	low	lantibiotic	29.9
CP008815.1-179556/2	synthetic_stool_low_S55	low	lantibiotic	29.9
CP008815.1-270264/1	synthetic_stool_low_S55	low	lantibiotic	29.9
CP008815.1-304564/1	synthetic_stool_low_S55	low	lantibiotic	29.9
CP008815.1-315660/2	synthetic_stool_low_S55	low	lantibiotic	29.9
CP008815.1-429970/1	synthetic_stool_low_S55	low	lantibiotic	29.9
CP008815.1-450872/2	synthetic_stool_low_S55	low	lantibiotic	29.9
CP008815.1-569288/2	synthetic_stool_low_S55	low	lantibiotic	29.9
CP008815.1-628448/1	synthetic_stool_low_S55	low	lantibiotic	29.9
CP008815.1-666606/2	synthetic_stool_low_S55	low	lantibiotic	29.9
CP008815.1-682250/2	synthetic_stool_low_S55	low	lantibiotic	29.9
CP008815.1-813206/2	synthetic_stool_low_S55	low	lantibiotic	29.9
CP008815.1-873236/1	synthetic_stool_low_S55	low	lantibiotic	29.9
CP008815.1-17164/2	synthetic_stool_low_S69	low	lantibiotic	29.9
CP008815.1-31530/2	synthetic_stool_low_S69	low	lantibiotic	29.9
CP008815.1-321992/1	synthetic_stool_low_S69	low	lantibiotic	29.9
CP008815.1-76092/1	synthetic_stool_low_S69	low	lantibiotic	29.9
CP001834.1-422468/1	synthetic_stool_low_S8	low	lantibiotic	29.9
gi|529222834|ref|NC_021985.1|-199814/1	synthetic_stool_high_S38	high	lantibiotic	29.8
gi|529222834|ref|NC_021985.1|-248326/2	synthetic_stool_high_S46	high	lantibiotic	29.8
gi|529222834|ref|NC_021985.1|-138956/1	synthetic_stool_low_S32	low	lantibiotic	29.8
gi|529222834|ref|NC_021985.1|-10225538/1	synthetic_stool_low_S51	low	lantibiotic	29.8
gi|529222834|ref|NC_021985.1|-7838432/2	synthetic_stool_low_S51	low	lantibiotic	29.8
gi|1098135721|emb|FOXX01000007.1|-166104/2	synthetic_stool_high_S12	high	lantibiotic	29.8
HE613569.1-20263662/2	synthetic_stool_high_S20	high	lantibiotic	29.8
gi|1098135721|emb|FOXX01000007.1|-364108/2	synthetic_stool_high_S4	high	lantibiotic	29.8
gi|1098135721|emb|FOXX01000007.1|-373966/2	synthetic_stool_high_S4	high	lantibiotic	29.8
HE613569.1-110092/2	synthetic_stool_high_S4	high	lantibiotic	29.8
HE613569.1-10826410/1	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-19483018/2	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-26086510/1	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-35732132/2	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-42978450/1	synthetic_stool_high_S41	high	lantibiotic	29.8
AZXI01000068.1-212/1	synthetic_stool_high_S45	high	lantibiotic	29.8
HE613569.1-5435852/2	synthetic_stool_high_S54	high	lantibiotic	29.8
HE613569.1-267326/1	synthetic_stool_high_S56	high	lantibiotic	29.8
AZXI01000068.1-458/2	synthetic_stool_high_S63	high	lantibiotic	29.8
AZXI01000068.1-580/1	synthetic_stool_low_S10	low	lantibiotic	29.8
AZXI01000068.1-192/1	synthetic_stool_low_S15	low	lantibiotic	29.8
AZXI01000068.1-101468/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-103890/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-110690/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-110854/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-112520/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-113420/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-116204/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-118058/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-121700/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-122772/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-12630/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-126330/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-127420/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-128136/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-130904/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-132164/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-132734/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-133970/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-13490/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-138760/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-146384/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-147050/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-147352/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-149372/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-156268/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-157424/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-157454/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-160310/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-16140/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-164216/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-164992/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-166728/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-16698/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-169684/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-170920/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-17240/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-174252/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-174342/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-175684/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-17742/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-178806/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-180270/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-180506/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-180774/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-181076/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-190166/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-194338/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-195540/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-198768/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-200394/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-206014/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-20668/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-24384/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-25084/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-28858/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-31952/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-32082/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-32718/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-35518/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-41266/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-42516/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-44832/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-4580/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-47360/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-50218/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-53116/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-5384/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-54086/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-54530/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-55044/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-55930/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-59518/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-62144/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-6756/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-69898/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-70160/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-70188/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-72510/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-74830/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-75152/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-75832/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-77044/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-7758/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-86022/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-88160/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-90612/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-90894/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-93682/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-96474/2	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-97806/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-98842/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-99964/1	synthetic_stool_low_S51	low	lantibiotic	29.8
AZXI01000068.1-1106/2	synthetic_stool_low_S53	low	lantibiotic	29.8
AZXI01000068.1-2256/1	synthetic_stool_low_S53	low	lantibiotic	29.8
AZXI01000068.1-3078/2	synthetic_stool_low_S53	low	lantibiotic	29.8
AZXI01000068.1-8122/2	synthetic_stool_low_S53	low	lantibiotic	29.8
JOFH01000009.1-786936/2	synthetic_stool_low_S64	low	lantibiotic	29.8
CP002365.1-280094/2	synthetic_stool_high_S1	high	lantibiotic	29.8
CP001834.1-42478/1	synthetic_stool_high_S10	high	lantibiotic	29.8
CP001834.1-1282440/1	synthetic_stool_high_S24	high	lantibiotic	29.8
CP001834.1-1287524/2	synthetic_stool_high_S24	high	lantibiotic	29.8
CP001834.1-346780/2	synthetic_stool_high_S24	high	lantibiotic	29.8
CP001834.1-453228/1	synthetic_stool_high_S44	high	lantibiotic	29.8
CP001834.1-1431254/2	synthetic_stool_low_S0	low	lantibiotic	29.8
CP001834.1-2897710/2	synthetic_stool_low_S0	low	lantibiotic	29.8
CP001834.1-1473378/2	synthetic_stool_low_S13	low	lantibiotic	29.8
CP001834.1-23525304/2	synthetic_stool_low_S14	low	lantibiotic	29.8
CP001834.1-32262064/1	synthetic_stool_low_S14	low	lantibiotic	29.8
CP001834.1-7176322/2	synthetic_stool_low_S14	low	lantibiotic	29.8
CP002365.1-52346/2	synthetic_stool_low_S19	low	lantibiotic	29.8
CP001834.1-21614442/1	synthetic_stool_low_S2	low	lantibiotic	29.8
CP001834.1-10169342/1	synthetic_stool_low_S36	low	lantibiotic	29.8
CP001834.1-1761142/2	synthetic_stool_low_S36	low	lantibiotic	29.8
CP001834.1-7097350/1	synthetic_stool_low_S36	low	lantibiotic	29.8
CP001834.1-2941692/2	synthetic_stool_low_S8	low	lantibiotic	29.8
HE613569.1-225098/1	synthetic_stool_high_S1	high	lantibiotic	29.8
HE613569.1-10612626/1	synthetic_stool_high_S20	high	lantibiotic	29.8
HE613569.1-13428758/2	synthetic_stool_high_S20	high	lantibiotic	29.8
HE613569.1-16702586/2	synthetic_stool_high_S20	high	lantibiotic	29.8
HE613569.1-19203234/1	synthetic_stool_high_S20	high	lantibiotic	29.8
HE613569.1-3293292/1	synthetic_stool_high_S20	high	lantibiotic	29.8
HE613569.1-6187664/1	synthetic_stool_high_S20	high	lantibiotic	29.8
HE613569.1-6411998/1	synthetic_stool_high_S20	high	lantibiotic	29.8
HE613569.1-8826988/2	synthetic_stool_high_S20	high	lantibiotic	29.8
HE613569.1-8994824/1	synthetic_stool_high_S20	high	lantibiotic	29.8
HE613569.1-9137354/1	synthetic_stool_high_S20	high	lantibiotic	29.8
HE613569.1-328284/2	synthetic_stool_high_S32	high	lantibiotic	29.8
HE613569.1-10383902/1	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-12258980/1	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-14564250/2	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-15607056/1	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-18637928/2	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-20012924/2	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-20386830/1	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-24941772/1	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-25879066/1	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-29959712/1	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-30384730/1	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-31232930/2	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-31442214/2	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-31953362/2	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-32408666/2	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-33515982/1	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-34124760/1	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-35460358/1	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-35529430/2	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-39453376/2	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-4345324/2	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-44071008/2	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-45767014/2	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-46021526/2	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-6686724/1	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-7069032/2	synthetic_stool_high_S41	high	lantibiotic	29.8
HE613569.1-678788/2	synthetic_stool_high_S46	high	lantibiotic	29.8
CP002365.1-412180/2	synthetic_stool_high_S49	high	lantibiotic	29.8
HE613569.1-13788842/2	synthetic_stool_high_S54	high	lantibiotic	29.8
HE613569.1-16508494/1	synthetic_stool_high_S54	high	lantibiotic	29.8
HE613569.1-17484500/1	synthetic_stool_high_S54	high	lantibiotic	29.8
HE613569.1-5374144/1	synthetic_stool_high_S54	high	lantibiotic	29.8
HE613569.1-5628860/2	synthetic_stool_high_S54	high	lantibiotic	29.8
HE613569.1-7002910/2	synthetic_stool_high_S54	high	lantibiotic	29.8
HE613569.1-7083062/1	synthetic_stool_high_S54	high	lantibiotic	29.8
CP001834.1-8179044/2	synthetic_stool_low_S2	low	lantibiotic	29.8
CP001834.1-1022850/2	synthetic_stool_low_S36	low	lantibiotic	29.8
HE613569.1-1285896/2	synthetic_stool_low_S47	low	lantibiotic	29.8
CP002365.1-385542/2	synthetic_stool_low_S51	low	lantibiotic	29.8
CP002365.1-189022/1	synthetic_stool_low_S64	low	lantibiotic	29.8
HE613569.1-107416/2	synthetic_stool_low_S67	low	lantibiotic	29.8
HE613569.1-77050/2	synthetic_stool_high_S12	high	lantibiotic	29.8
HE613569.1-10642534/1	synthetic_stool_high_S20	high	lantibiotic	29.8
HE613569.1-13259084/1	synthetic_stool_high_S20	high	lantibiotic	29.8
HE613569.1-15118700/2	synthetic_stool_high_S20	high	lantibiotic	29.8
HE613569.1-16346510/2	synthetic_stool_high_S20	high	lantibiotic	29.8
HE613569.1-18117710/1	synthetic_stool_high_S20	high	lantibiotic	29.8
HE613569.1-4308494/1	synthetic_stool_high_S20	high	lantibiotic	29.8
HE613569.1-4892864/1	synthetic_stool_high_S20	high	lantibiotic	29.8
HE613569.1-8010006/2	synthetic_stool_high_S20	high	lantibiotic	29.8
HE613569.1-49778/2	synthetic_stool_high_S21	high	lantibiotic	29.8
CP008815.1-2980/1	synthetic_stool_high_S23	high	lantibiotic	29.8
CP008815.1-7178/2	synthetic_stool_high_S24	high	lantibiotic	29.8
HE613569.1-62480/1	synthetic_stool_high_S27	high	lantibiotic	29.8
HE613569.1-842570/1	synthetic_stool_high_S32	high	lantibiotic	29.8
CP008815.1-11806/1	synthetic_stool_high_S4	high	lantibiotic	29.8
CP008815.1-27924/1	synthetic_stool_high_S4	high	lantibiotic	29.8
gi|1098135721|emb|FOXX01000007.1|-80076/1	synthetic_stool_high_S4	high	lantibiotic	29.8
