readID	Sample	sampleType	cyclase_type	window	interval	HMMScore	qseqid
JOFH01000019.1-5698/2	synthetic_stool_low_S0	low	TcmJ	30_10	10_40	36.6	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-4350/2	synthetic_stool_high_S6	high	TcmJ	30_10	30_60	36.6	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-4350/1	synthetic_stool_low_S45	low	TcmJ	30_10	30_60	36.6	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
JOFH01000019.1-4350/1	synthetic_stool_low_S45	low	TcmJ	30_10	30_60	36.6	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-16314/1	synthetic_stool_low_S59	low	TcmJ	30_10	30_60	36.6	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
JOFH01000019.1-16314/1	synthetic_stool_low_S59	low	TcmJ	30_10	30_60	36.6	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
OBDZ01000030.1-162/1	synthetic_stool_low_S38	low	TcmJ	30_10	90_120	36.6	OBDZ01000030__Orenia_metallireducens_strain_MSL47__SAMN06265827_13019
gi|640932211|gb|JJOH01000028.1|-3150/2	synthetic_stool_low_S53	low	TcmJ	30_10	10_40	36.5	JJOH01000095.1__S.olindensis_strain_DAUFPE_5622__ctg84_orf00025__AraC_family_transcriptional_regulator
AZXI01000013.1-11346/1	synthetic_stool_high_S3	high	TcmJ	30_10	20_50	36.5	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
gi|640930959|gb|JJOH01000095.1|-15852/1	synthetic_stool_low_S29	low	TcmJ	30_10	30_60	36.5	JJOH01000095.1__S.olindensis_strain_DAUFPE_5622__ctg84_orf00025__AraC_family_transcriptional_regulator
JOFH01000019.1-16388/1	synthetic_stool_high_S6	high	TcmJ	30_10	90_120	36.5	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
gi|640930959|gb|JJOH01000095.1|-7302/2	synthetic_stool_low_S53	low	TcmJ	30_10	40_70	36.4	JJOH01000095.1__S.olindensis_strain_DAUFPE_5622__ctg84_orf00025__AraC_family_transcriptional_regulator
gi|529222834|ref|NC_021985.1|-570126/2	synthetic_stool_high_S15	high	TcmJ	30_10	10_40	36.3	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-510496/2	synthetic_stool_high_S18	high	TcmJ	30_10	10_40	36.3	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-85534/2	synthetic_stool_high_S45	high	TcmJ	30_10	10_40	36.3	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-857078/1	synthetic_stool_high_S45	high	TcmJ	30_10	10_40	36.3	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-43884/2	synthetic_stool_high_S50	high	TcmJ	30_10	10_40	36.3	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-454796/1	synthetic_stool_high_S50	high	TcmJ	30_10	10_40	36.3	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
JOFH01000019.1-16556/2	synthetic_stool_high_S69	high	TcmJ	30_10	10_40	36.3	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
gi|529222834|ref|NC_021985.1|-637938/2	synthetic_stool_low_S21	low	TcmJ	30_10	10_40	36.3	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-757156/2	synthetic_stool_low_S21	low	TcmJ	30_10	10_40	36.3	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-339432/2	synthetic_stool_low_S26	low	TcmJ	30_10	10_40	36.3	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|640930959|gb|JJOH01000095.1|-5494/2	synthetic_stool_low_S49	low	TcmJ	30_10	10_40	36.3	JJOH01000095.1__S.olindensis_strain_DAUFPE_5622__ctg84_orf00025__AraC_family_transcriptional_regulator
gi|1098134558|emb|FOXX01000014.1|-1418/2	synthetic_stool_high_S23	high	TcmJ	30_10	40_70	36.3	FOXX01000014__Bacillus_endophyticus_DSM_13796__SAMN02745910_04234
JOFH01000019.1-17734/1	synthetic_stool_high_S6	high	TcmJ	30_10	40_70	36.3	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
AZXI01000013.1-6994/2	synthetic_stool_high_S15	high	TcmJ	30_10	90_120	36.3	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
gi|529222834|ref|NC_021985.1|-440370/2	synthetic_stool_high_S15	high	TcmJ	30_10	90_120	36.3	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-767522/1	synthetic_stool_high_S45	high	TcmJ	30_10	10_40	36.2	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
AZXI01000013.1-4978/1	synthetic_stool_low_S9	low	TcmJ	30_10	40_70	36.2	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
JOFH01000019.1-4638/2	synthetic_stool_high_S27	high	TcmJ	30_10	90_120	36.2	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
gi|529222834|ref|NC_021985.1|-330606/1	synthetic_stool_high_S15	high	TcmJ	30_10	10_40	36.1	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
JOFH01000019.1-12154/2	synthetic_stool_high_S19	high	TcmJ	30_10	10_40	36.1	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
gi|1098134558|emb|FOXX01000014.1|-956/1	synthetic_stool_high_S48	high	TcmJ	30_10	10_40	36.1	FOXX01000014__Bacillus_endophyticus_DSM_13796__SAMN02745910_04234
gi|529222834|ref|NC_021985.1|-427112/1	synthetic_stool_high_S8	high	TcmJ	30_10	10_40	36.1	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-224432/2	synthetic_stool_low_S21	low	TcmJ	30_10	10_40	36.1	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-277652/1	synthetic_stool_low_S54	low	TcmJ	30_10	10_40	36.1	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-446110/1	synthetic_stool_low_S54	low	TcmJ	30_10	10_40	36.1	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
AZXI01000013.1-1518/2	synthetic_stool_low_S44	low	TcmJ	30_10	30_60	36.1	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
AZXI01000013.1-12994/2	synthetic_stool_low_S5	low	TcmJ	30_10	30_60	36.1	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
gi|1098134558|emb|FOXX01000014.1|-3474/1	synthetic_stool_high_S0	high	TcmJ	30_10	40_70	36.1	FOXX01000014__Bacillus_endophyticus_DSM_13796__SAMN02745910_04234
gi|1098134558|emb|FOXX01000014.1|-1758/2	synthetic_stool_low_S37	low	TcmJ	30_10	40_70	36.1	FOXX01000014__Bacillus_endophyticus_DSM_13796__SAMN02745910_04234
gi|640932211|gb|JJOH01000028.1|-6472/2	synthetic_stool_low_S56	low	TcmJ	30_10	90_120	36.1	JJOH01000095.1__S.olindensis_strain_DAUFPE_5622__ctg84_orf00025__AraC_family_transcriptional_regulator
gi|1098134558|emb|FOXX01000014.1|-614/2	synthetic_stool_high_S28	high	TcmJ	30_10	30_60	36	FOXX01000014__Bacillus_endophyticus_DSM_13796__SAMN02745910_04234
gi|640932211|gb|JJOH01000028.1|-3802/2	synthetic_stool_high_S49	high	TcmJ	30_10	30_60	36	JJOH01000095.1__S.olindensis_strain_DAUFPE_5622__ctg84_orf00025__AraC_family_transcriptional_regulator
JOFH01000019.1-4668/1	synthetic_stool_high_S19	high	TcmJ	30_10	40_70	36	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-9776/2	synthetic_stool_high_S26	high	TcmJ	30_10	40_70	36	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-10946/1	synthetic_stool_high_S64	high	TcmJ	30_10	40_70	36	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
gi|529222834|ref|NC_021985.1|-786572/1	synthetic_stool_low_S54	low	TcmJ	30_10	40_70	36	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
AZXI01000013.1-12034/2	synthetic_stool_high_S69	high	TcmJ	30_10	90_120	36	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
gi|640932211|gb|JJOH01000028.1|-3974/2	synthetic_stool_high_S31	high	TcmJ	30_10	10_40	35.9	JJOH01000095.1__S.olindensis_strain_DAUFPE_5622__ctg84_orf00025__AraC_family_transcriptional_regulator
JOFH01000019.1-19762/2	synthetic_stool_high_S6	high	TcmJ	30_10	10_40	35.9	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
gi|1098134558|emb|FOXX01000014.1|-738/1	synthetic_stool_low_S37	low	TcmJ	30_10	10_40	35.9	FOXX01000014__Bacillus_endophyticus_DSM_13796__SAMN02745910_04234
gi|640930959|gb|JJOH01000095.1|-6202/2	synthetic_stool_low_S43	low	TcmJ	30_10	10_40	35.9	JJOH01000095.1__S.olindensis_strain_DAUFPE_5622__ctg84_orf00025__AraC_family_transcriptional_regulator
gi|640930959|gb|JJOH01000095.1|-5288/1	synthetic_stool_low_S49	low	TcmJ	30_10	10_40	35.9	JJOH01000095.1__S.olindensis_strain_DAUFPE_5622__ctg84_orf00025__AraC_family_transcriptional_regulator
gi|529222834|ref|NC_021985.1|-470134/2	synthetic_stool_high_S40	high	TcmJ	30_10	40_70	35.9	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
OBDZ01000030.1-270/2	synthetic_stool_low_S4	low	TcmJ	30_10	90_120	35.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__SAMN06265827_13019
gi|529222834|ref|NC_021985.1|-81200/1	synthetic_stool_low_S47	low	TcmJ	30_10	90_120	35.9	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|640932211|gb|JJOH01000028.1|-2962/1	synthetic_stool_low_S53	low	TcmJ	30_10	90_120	35.9	JJOH01000095.1__S.olindensis_strain_DAUFPE_5622__ctg84_orf00025__AraC_family_transcriptional_regulator
gi|1098134558|emb|FOXX01000014.1|-2774/1	synthetic_stool_high_S37	high	TcmJ	30_10	10_40	35.8	FOXX01000014__Bacillus_endophyticus_DSM_13796__SAMN02745910_04234
gi|529222834|ref|NC_021985.1|-490898/1	synthetic_stool_low_S36	low	TcmJ	30_10	10_40	35.8	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-548196/2	synthetic_stool_high_S18	high	TcmJ	30_10	30_60	35.8	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-309008/1	synthetic_stool_high_S8	high	TcmJ	30_10	30_60	35.8	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|928414697|gb|LGKI01000478.1|-2946/2	synthetic_stool_low_S2	low	TcmJ	30_10	40_70	35.8	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__ADL26_14000
gi|640932211|gb|JJOH01000028.1|-5040/2	synthetic_stool_high_S49	high	TcmJ	30_10	10_40	35.7	JJOH01000095.1__S.olindensis_strain_DAUFPE_5622__ctg84_orf00025__AraC_family_transcriptional_regulator
gi|640932211|gb|JJOH01000028.1|-2304/2	synthetic_stool_high_S64	high	TcmJ	30_10	10_40	35.7	JJOH01000095.1__S.olindensis_strain_DAUFPE_5622__ctg84_orf00025__AraC_family_transcriptional_regulator
gi|1098134558|emb|FOXX01000014.1|-1956/1	synthetic_stool_low_S55	low	TcmJ	30_10	40_70	35.7	FOXX01000014__Bacillus_endophyticus_DSM_13796__SAMN02745910_04234
OBDZ01000030.1-652/1	synthetic_stool_high_S21	high	TcmJ	30_10	90_120	35.7	OBDZ01000030__Orenia_metallireducens_strain_MSL47__SAMN06265827_13019
gi|529222834|ref|NC_021985.1|-50742/1	synthetic_stool_high_S8	high	TcmJ	30_10	10_40	35.6	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
AZXI01000013.1-7816/1	synthetic_stool_high_S38	high	TcmJ	30_10	20_50	35.6	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
AZXI01000013.1-780/1	synthetic_stool_high_S69	high	TcmJ	30_10	90_120	35.6	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
JOFH01000019.1-500/2	synthetic_stool_low_S60	low	TcmJ	30_10	10_40	35.5	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
AZXI01000013.1-12196/1	synthetic_stool_high_S15	high	TcmJ	30_10	20_50	35.5	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
AZXI01000013.1-5364/1	synthetic_stool_high_S25	high	TcmJ	30_10	20_50	35.5	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
AZXI01000013.1-11306/1	synthetic_stool_high_S37	high	TcmJ	30_10	20_50	35.5	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
AZXI01000013.1-4656/1	synthetic_stool_high_S37	high	TcmJ	30_10	20_50	35.5	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
AZXI01000013.1-9854/2	synthetic_stool_high_S37	high	TcmJ	30_10	20_50	35.5	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
gi|529222834|ref|NC_021985.1|-829010/2	synthetic_stool_high_S18	high	TcmJ	30_10	30_60	35.5	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
AZXI01000013.1-1422/1	synthetic_stool_high_S24	high	TcmJ	30_10	30_60	35.5	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
AZXI01000002.1-26070/2	synthetic_stool_high_S37	high	TcmJ	30_10	40_70	35.5	AZXI01000002.1__Salinispora_arenicola_CNB527_Arenimycin_B__ctg1_25
gi|1098134558|emb|FOXX01000014.1|-544/1	synthetic_stool_high_S37	high	TcmJ	30_10	40_70	35.5	FOXX01000014__Bacillus_endophyticus_DSM_13796__SAMN02745910_04234
AZXI01000002.1-27014/1	synthetic_stool_high_S60	high	TcmJ	30_10	40_70	35.5	AZXI01000002.1__Salinispora_arenicola_CNB527_Arenimycin_B__ctg1_25
gi|1098134558|emb|FOXX01000014.1|-7518/1	synthetic_stool_low_S58	low	TcmJ	30_10	40_70	35.5	FOXX01000014__Bacillus_endophyticus_DSM_13796__SAMN02745910_04234
AZXI01000002.1-842/2	synthetic_stool_low_S9	low	TcmJ	30_10	40_70	35.5	AZXI01000002.1__Salinispora_arenicola_CNB527_Arenimycin_B__ctg1_25
gi|1098134558|emb|FOXX01000014.1|-7972/2	synthetic_stool_high_S0	high	TcmJ	30_10	10_40	35.4	FOXX01000014__Bacillus_endophyticus_DSM_13796__SAMN02745910_04234
AZXI01000013.1-12704/2	synthetic_stool_low_S45	low	TcmJ	30_10	20_50	35.4	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
AZXI01000013.1-8030/2	synthetic_stool_low_S45	low	TcmJ	30_10	20_50	35.4	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
JOFH01000019.1-3604/2	synthetic_stool_high_S19	high	TcmJ	30_10	30_60	35.4	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
gi|529222834|ref|NC_021985.1|-377296/2	synthetic_stool_low_S26	low	TcmJ	30_10	40_70	35.4	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|754859657|ref|NZ_CP009285.1|-9248/2	synthetic_stool_high_S4	high	TcmJ	30_10	90_120	35.4	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__PBOR_RS06335
JOFH01000019.1-21318/1	synthetic_stool_low_S45	low	TcmJ	30_10	10_40	35.3	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
AZXI01000013.1-226/2	synthetic_stool_high_S29	high	TcmJ	30_10	20_50	35.3	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
AZXI01000013.1-9138/2	synthetic_stool_low_S5	low	TcmJ	30_10	20_50	35.3	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
gi|529222834|ref|NC_021985.1|-500242/2	synthetic_stool_high_S45	high	TcmJ	30_10	30_60	35.3	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|640932211|gb|JJOH01000028.1|-4438/2	synthetic_stool_high_S31	high	TcmJ	30_10	40_70	35.3	JJOH01000095.1__S.olindensis_strain_DAUFPE_5622__ctg84_orf00025__AraC_family_transcriptional_regulator
gi|928414697|gb|LGKI01000478.1|-5726/2	synthetic_stool_high_S6	high	TcmJ	30_10	40_70	35.3	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__ADL26_14000
gi|529222834|ref|NC_021985.1|-418330/2	synthetic_stool_low_S21	low	TcmJ	30_10	40_70	35.3	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-141574/1	synthetic_stool_low_S26	low	TcmJ	30_10	40_70	35.3	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-731286/1	synthetic_stool_low_S26	low	TcmJ	30_10	10_40	35.2	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
JOFH01000019.1-12222/2	synthetic_stool_high_S27	high	TcmJ	30_10	40_70	35.2	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-2390/2	synthetic_stool_high_S27	high	TcmJ	30_10	40_70	35.2	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-9588/2	synthetic_stool_high_S27	high	TcmJ	30_10	40_70	35.2	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-6908/1	synthetic_stool_high_S64	high	TcmJ	30_10	40_70	35.2	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-8624/1	synthetic_stool_high_S64	high	TcmJ	30_10	40_70	35.2	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-10324/2	synthetic_stool_low_S0	low	TcmJ	30_10	40_70	35.2	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-1190/1	synthetic_stool_low_S0	low	TcmJ	30_10	40_70	35.2	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-906/2	synthetic_stool_low_S4	low	TcmJ	30_10	40_70	35.2	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-2674/1	synthetic_stool_low_S60	low	TcmJ	30_10	40_70	35.2	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
gi|529222834|ref|NC_021985.1|-815014/2	synthetic_stool_high_S45	high	TcmJ	30_10	30_60	35.1	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
JOFH01000019.1-8372/1	synthetic_stool_low_S0	low	TcmJ	30_10	30_60	35.1	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
gi|529222834|ref|NC_021985.1|-373082/1	synthetic_stool_high_S40	high	TcmJ	30_10	40_70	35.1	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-699356/2	synthetic_stool_high_S45	high	TcmJ	30_10	40_70	35.1	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-286676/1	synthetic_stool_high_S59	high	TcmJ	30_10	40_70	35.1	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
JOFH01000019.1-15870/1	synthetic_stool_high_S6	high	TcmJ	30_10	40_70	35.1	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
gi|529222834|ref|NC_021985.1|-15444/2	synthetic_stool_high_S62	high	TcmJ	30_10	40_70	35.1	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|640932211|gb|JJOH01000028.1|-4606/2	synthetic_stool_high_S49	high	TcmJ	30_10	10_40	35	JJOH01000095.1__S.olindensis_strain_DAUFPE_5622__ctg84_orf00025__AraC_family_transcriptional_regulator
gi|529222834|ref|NC_021985.1|-523224/1	synthetic_stool_high_S18	high	TcmJ	30_10	40_70	35	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
JOFH01000019.1-12408/1	synthetic_stool_high_S35	high	TcmJ	30_10	40_70	35	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-16250/1	synthetic_stool_high_S35	high	TcmJ	30_10	40_70	35	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-3158/1	synthetic_stool_high_S35	high	TcmJ	30_10	40_70	35	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
gi|529222834|ref|NC_021985.1|-798176/1	synthetic_stool_high_S40	high	TcmJ	30_10	40_70	35	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-426730/2	synthetic_stool_high_S50	high	TcmJ	30_10	40_70	35	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
JOFH01000019.1-16464/1	synthetic_stool_high_S6	high	TcmJ	30_10	40_70	35	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-4918/2	synthetic_stool_high_S6	high	TcmJ	30_10	40_70	35	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-4312/2	synthetic_stool_low_S36	low	TcmJ	30_10	40_70	35	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-5030/1	synthetic_stool_low_S68	low	TcmJ	30_10	40_70	35	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-18324/2	synthetic_stool_high_S64	high	TcmJ	30_10	30_60	34.9	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-4376/2	synthetic_stool_low_S45	low	TcmJ	30_10	30_60	34.9	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-900/2	synthetic_stool_low_S4	low	TcmJ	30_10	40_70	34.9	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
JOFH01000019.1-1516/1	synthetic_stool_high_S40	high	TcmJ	30_10	10_40	34.8	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
gi|529222834|ref|NC_021985.1|-511768/2	synthetic_stool_high_S45	high	TcmJ	30_10	10_40	34.8	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-559750/1	synthetic_stool_high_S59	high	TcmJ	30_10	10_40	34.8	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-73674/1	synthetic_stool_low_S21	low	TcmJ	30_10	40_70	34.8	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-232020/2	synthetic_stool_low_S36	low	TcmJ	30_10	40_70	34.8	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|640930959|gb|JJOH01000095.1|-6334/2	synthetic_stool_high_S31	high	TcmJ	30_10	90_120	34.8	JJOH01000095.1__S.olindensis_strain_DAUFPE_5622__ctg84_orf00025__AraC_family_transcriptional_regulator
gi|640932211|gb|JJOH01000028.1|-530/1	synthetic_stool_low_S0	low	TcmJ	30_10	90_120	34.8	JJOH01000095.1__S.olindensis_strain_DAUFPE_5622__ctg84_orf00025__AraC_family_transcriptional_regulator
gi|640932211|gb|JJOH01000028.1|-2242/1	synthetic_stool_low_S53	low	TcmJ	30_10	90_120	34.8	JJOH01000095.1__S.olindensis_strain_DAUFPE_5622__ctg84_orf00025__AraC_family_transcriptional_regulator
gi|1098134558|emb|FOXX01000014.1|-1078/1	synthetic_stool_high_S37	high	TcmJ	30_10	0_30	34.7	FOXX01000014__Bacillus_endophyticus_DSM_13796__SAMN02745910_04234
gi|529222834|ref|NC_021985.1|-224374/1	synthetic_stool_high_S59	high	TcmJ	30_10	10_40	34.7	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-516766/2	synthetic_stool_low_S21	low	TcmJ	30_10	10_40	34.7	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
gi|529222834|ref|NC_021985.1|-2008/1	synthetic_stool_low_S36	low	TcmJ	30_10	10_40	34.7	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
AZXI01000013.1-11476/1	synthetic_stool_high_S15	high	TcmJ	30_10	20_50	34.7	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
AZXI01000013.1-7124/1	synthetic_stool_high_S28	high	TcmJ	30_10	20_50	34.7	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
AZXI01000013.1-936/2	synthetic_stool_high_S38	high	TcmJ	30_10	20_50	34.7	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
AZXI01000013.1-3628/2	synthetic_stool_low_S5	low	TcmJ	30_10	20_50	34.7	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
JOFH01000019.1-9444/1	synthetic_stool_high_S19	high	TcmJ	30_10	10_40	34.6	NZ_JOFH01000019__S.olivaceus__IG94_RS0121830
AZXI01000013.1-1594/2	synthetic_stool_high_S24	high	TcmJ	30_10	20_50	34.6	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
AZXI01000013.1-1222/1	synthetic_stool_high_S28	high	TcmJ	30_10	20_50	34.6	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
gi|529222834|ref|NC_021985.1|-584066/1	synthetic_stool_high_S15	high	TcmJ	30_10	40_70	34.6	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
AZXI01000002.1-25700/2	synthetic_stool_high_S37	high	TcmJ	30_10	40_70	34.6	AZXI01000002.1__Salinispora_arenicola_CNB527_Arenimycin_B__ctg1_25
gi|529222834|ref|NC_021985.1|-688740/1	synthetic_stool_low_S54	low	TcmJ	30_10	10_40	34.5	NC_021985.1__S.collinus_Tu365__ctg1_orf06500__TcmJ
AZXI01000013.1-11084/2	synthetic_stool_high_S60	high	TcmJ	30_10	20_50	34.5	AZXI01000013.1__Salinispora_arenicola_CNB527__ctg13_orf00144__AraC_family_transcriptional_regulator
