readID	Sample	sampleType	cyclase_type	window	interval	HMMScore	qseqid
gi|529222834|ref|NC_021985.1|-62264/2	synthetic_stool_high_S62	high	OxyN	30_10	80_110	50.5	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
LZZI01000003.1-102/2	synthetic_stool_high_S0	high	OxyN	30_10	90_120	50.5	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-5374/1	synthetic_stool_high_S19	high	OxyN	30_10	90_120	50.5	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-5048/1	synthetic_stool_high_S38	high	OxyN	30_10	90_120	50.5	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-6854/2	synthetic_stool_high_S38	high	OxyN	30_10	90_120	50.5	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-2702/2	synthetic_stool_low_S18	low	OxyN	30_10	90_120	50.5	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-5458/1	synthetic_stool_low_S47	low	OxyN	30_10	90_120	50.5	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-452/2	synthetic_stool_high_S38	high	OxyN	30_10	190_220	50.5	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-1710/1	synthetic_stool_low_S36	low	OxyN	30_10	210_240	50.5	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|529222834|ref|NC_021985.1|-319830/2	synthetic_stool_high_S45	high	OxyN	30_10	220_250	50.5	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
LZZI01000003.1-4954/2	synthetic_stool_high_S62	high	OxyN	30_10	220_250	50.5	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|928414697|gb|LGKI01000478.1|-1902/2	synthetic_stool_low_S18	low	OxyN	30_10	220_250	50.5	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
LZZI01000003.1-1114/1	synthetic_stool_low_S18	low	OxyN	30_10	220_250	50.5	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|529222834|ref|NC_021985.1|-816844/2	synthetic_stool_low_S36	low	OxyN	30_10	220_250	50.5	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
LZZI01000003.1-5790/1	synthetic_stool_high_S69	high	OxyN	30_10	90_120	50.4	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|928414697|gb|LGKI01000478.1|-10066/2	synthetic_stool_low_S23	low	OxyN	30_10	90_120	50.4	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
LZZI01000003.1-1308/1	synthetic_stool_low_S44	low	OxyN	30_10	90_120	50.4	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|754859657|ref|NZ_CP009285.1|-736198/2	synthetic_stool_low_S25	low	OxyN	30_10	180_210	50.4	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-447258/1	synthetic_stool_low_S11	low	OxyN	30_10	190_220	50.4	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
OBDZ01000030.1-2704/1	synthetic_stool_low_S42	low	OxyN	30_10	200_230	50.4	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
LZZI01000003.1-7586/2	synthetic_stool_high_S38	high	OxyN	30_10	220_250	50.4	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-5658/1	synthetic_stool_high_S48	high	OxyN	30_10	220_250	50.4	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-8266/2	synthetic_stool_high_S62	high	OxyN	30_10	220_250	50.4	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-570/1	synthetic_stool_low_S15	low	OxyN	30_10	220_250	50.4	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-3414/2	synthetic_stool_low_S18	low	OxyN	30_10	220_250	50.4	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-1366/1	synthetic_stool_low_S40	low	OxyN	30_10	220_250	50.4	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-3472/2	synthetic_stool_low_S41	low	OxyN	30_10	220_250	50.4	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-4290/1	synthetic_stool_low_S47	low	OxyN	30_10	220_250	50.4	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-918/1	synthetic_stool_high_S24	high	OxyN	30_10	240_270	50.4	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-114/1	synthetic_stool_high_S38	high	OxyN	30_10	240_270	50.4	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-2990/2	synthetic_stool_low_S45	low	OxyN	30_10	240_270	50.4	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|754859657|ref|NZ_CP009285.1|-109122/1	synthetic_stool_low_S22	low	OxyN	30_10	60_90	50.3	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|529222834|ref|NC_021985.1|-442202/2	synthetic_stool_high_S15	high	OxyN	30_10	80_110	50.3	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
OBDZ01000030.1-3536/1	synthetic_stool_high_S21	high	OxyN	30_10	170_200	50.3	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|928414697|gb|LGKI01000478.1|-19592/1	synthetic_stool_low_S18	low	OxyN	30_10	170_200	50.3	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|529222834|ref|NC_021985.1|-34984/2	synthetic_stool_low_S38	low	OxyN	30_10	170_200	50.3	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
LZZI01000003.1-2102/1	synthetic_stool_high_S19	high	OxyN	30_10	180_210	50.3	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-2552/2	synthetic_stool_high_S19	high	OxyN	30_10	180_210	50.3	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-6912/1	synthetic_stool_high_S19	high	OxyN	30_10	180_210	50.3	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-7602/1	synthetic_stool_low_S15	low	OxyN	30_10	180_210	50.3	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-654/1	synthetic_stool_low_S18	low	OxyN	30_10	180_210	50.3	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-1476/2	synthetic_stool_low_S44	low	OxyN	30_10	180_210	50.3	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|754859657|ref|NZ_CP009285.1|-404902/2	synthetic_stool_low_S67	low	OxyN	30_10	190_220	50.3	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
LZZI01000003.1-916/1	synthetic_stool_high_S25	high	OxyN	30_10	220_250	50.3	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-3506/1	synthetic_stool_high_S48	high	OxyN	30_10	220_250	50.3	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-3510/2	synthetic_stool_low_S44	low	OxyN	30_10	220_250	50.3	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-7162/2	synthetic_stool_low_S47	low	OxyN	30_10	220_250	50.3	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-20/1	synthetic_stool_low_S52	low	OxyN	30_10	220_250	50.3	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-4662/2	synthetic_stool_low_S52	low	OxyN	30_10	220_250	50.3	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|754859657|ref|NZ_CP009285.1|-131510/2	synthetic_stool_high_S35	high	OxyN	30_10	240_270	50.3	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|529222834|ref|NC_021985.1|-593762/1	synthetic_stool_high_S50	high	OxyN	30_10	240_270	50.3	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-91454/1	synthetic_stool_high_S62	high	OxyN	30_10	240_270	50.3	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-714498/2	synthetic_stool_low_S26	low	OxyN	30_10	240_270	50.3	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|754859657|ref|NZ_CP009285.1|-870374/1	synthetic_stool_low_S67	low	OxyN	30_10	240_270	50.3	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|529222834|ref|NC_021985.1|-755734/2	synthetic_stool_high_S18	high	OxyN	30_10	80_110	50.2	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|754859657|ref|NZ_CP009285.1|-625324/1	synthetic_stool_low_S11	low	OxyN	30_10	80_110	50.2	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-575900/1	synthetic_stool_low_S38	low	OxyN	30_10	80_110	50.2	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
LZZI01000003.1-3594/2	synthetic_stool_high_S69	high	OxyN	30_10	180_210	50.2	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-7120/2	synthetic_stool_low_S18	low	OxyN	30_10	180_210	50.2	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-3408/1	synthetic_stool_low_S40	low	OxyN	30_10	180_210	50.2	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-4038/1	synthetic_stool_low_S40	low	OxyN	30_10	180_210	50.2	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-2144/1	synthetic_stool_low_S47	low	OxyN	30_10	180_210	50.2	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-7978/1	synthetic_stool_low_S52	low	OxyN	30_10	180_210	50.2	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|754859657|ref|NZ_CP009285.1|-470826/2	synthetic_stool_high_S14	high	OxyN	30_10	190_220	50.2	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-75238/2	synthetic_stool_high_S14	high	OxyN	30_10	190_220	50.2	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-129406/1	synthetic_stool_high_S47	high	OxyN	30_10	190_220	50.2	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-582156/1	synthetic_stool_high_S47	high	OxyN	30_10	190_220	50.2	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-344430/1	synthetic_stool_low_S11	low	OxyN	30_10	190_220	50.2	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-827996/2	synthetic_stool_low_S20	low	OxyN	30_10	190_220	50.2	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-725778/2	synthetic_stool_low_S7	low	OxyN	30_10	190_220	50.2	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-729682/1	synthetic_stool_low_S7	low	OxyN	30_10	190_220	50.2	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
LZZI01000003.1-3780/1	synthetic_stool_high_S62	high	OxyN	30_10	220_250	50.2	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-6752/1	synthetic_stool_high_S62	high	OxyN	30_10	220_250	50.2	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-3672/1	synthetic_stool_low_S15	low	OxyN	30_10	220_250	50.2	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|1098134558|emb|FOXX01000014.1|-668/2	synthetic_stool_low_S27	low	OxyN	30_10	220_250	50.2	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
LZZI01000003.1-4672/2	synthetic_stool_low_S44	low	OxyN	30_10	220_250	50.2	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-10510/2	synthetic_stool_low_S45	low	OxyN	30_10	220_250	50.2	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
LZZI01000003.1-1390/2	synthetic_stool_low_S47	low	OxyN	30_10	220_250	50.2	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|529222834|ref|NC_021985.1|-808572/2	synthetic_stool_high_S8	high	OxyN	30_10	240_270	50.2	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
OBDZ01000030.1-1818/1	synthetic_stool_low_S59	low	OxyN	30_10	170_200	50.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|928414697|gb|LGKI01000478.1|-2522/2	synthetic_stool_high_S4	high	OxyN	30_10	180_210	50.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|754859657|ref|NZ_CP009285.1|-470932/2	synthetic_stool_high_S46	high	OxyN	30_10	180_210	50.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
LZZI01000003.1-988/2	synthetic_stool_low_S15	low	OxyN	30_10	180_210	50.1	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-936/1	synthetic_stool_low_S16	low	OxyN	30_10	180_210	50.1	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|928414697|gb|LGKI01000478.1|-16940/2	synthetic_stool_low_S16	low	OxyN	30_10	180_210	50.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-4748/1	synthetic_stool_low_S16	low	OxyN	30_10	180_210	50.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-4236/1	synthetic_stool_low_S23	low	OxyN	30_10	180_210	50.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-6240/1	synthetic_stool_low_S23	low	OxyN	30_10	180_210	50.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-8454/1	synthetic_stool_low_S39	low	OxyN	30_10	180_210	50.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|754859657|ref|NZ_CP009285.1|-804570/1	synthetic_stool_low_S67	low	OxyN	30_10	190_220	50.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-9518/2	synthetic_stool_low_S45	low	OxyN	30_10	210_240	50.1	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
LZZI01000003.1-7660/2	synthetic_stool_high_S62	high	OxyN	30_10	220_250	50.1	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-1302/2	synthetic_stool_high_S69	high	OxyN	30_10	220_250	50.1	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-1766/2	synthetic_stool_low_S41	low	OxyN	30_10	220_250	50.1	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-2430/1	synthetic_stool_low_S44	low	OxyN	30_10	220_250	50.1	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-7280/2	synthetic_stool_low_S44	low	OxyN	30_10	220_250	50.1	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
OBDZ01000030.1-2610/1	synthetic_stool_low_S59	low	OxyN	30_10	220_250	50.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|529222834|ref|NC_021985.1|-286802/1	synthetic_stool_high_S40	high	OxyN	30_10	80_110	50	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|754859657|ref|NZ_CP009285.1|-260686/1	synthetic_stool_low_S22	low	OxyN	30_10	80_110	50	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
OBDZ01000030.1-1714/1	synthetic_stool_low_S42	low	OxyN	30_10	170_200	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-3040/2	synthetic_stool_high_S32	high	OxyN	30_10	180_210	50	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
LZZI01000003.1-3756/1	synthetic_stool_low_S44	low	OxyN	30_10	180_210	50	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|928414697|gb|LGKI01000478.1|-350/2	synthetic_stool_low_S20	low	OxyN	30_10	200_230	50	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|1098134558|emb|FOXX01000014.1|-2412/2	synthetic_stool_low_S37	low	OxyN	30_10	220_250	50	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|529222834|ref|NC_021985.1|-547126/1	synthetic_stool_low_S54	low	OxyN	30_10	220_250	50	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-73002/1	synthetic_stool_high_S50	high	OxyN	30_10	240_270	50	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
LZZI01000003.1-5382/2	synthetic_stool_high_S19	high	OxyN	30_10	80_110	49.9	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|640937269|gb|JJOH01000002.1|-26232/1	synthetic_stool_low_S29	low	OxyN	30_10	90_120	49.9	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
OBDZ01000030.1-4406/1	synthetic_stool_low_S41	low	OxyN	30_10	90_120	49.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|640937269|gb|JJOH01000002.1|-23412/1	synthetic_stool_low_S49	low	OxyN	30_10	90_120	49.9	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|640937269|gb|JJOH01000002.1|-6224/1	synthetic_stool_low_S53	low	OxyN	30_10	90_120	49.9	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|1098134558|emb|FOXX01000014.1|-6354/2	synthetic_stool_low_S27	low	OxyN	30_10	180_210	49.9	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|754859657|ref|NZ_CP009285.1|-740396/1	synthetic_stool_low_S67	low	OxyN	30_10	180_210	49.9	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-4570/2	synthetic_stool_high_S35	high	OxyN	30_10	200_230	49.9	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|529222834|ref|NC_021985.1|-539666/2	synthetic_stool_high_S18	high	OxyN	30_10	240_270	49.9	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|754859657|ref|NZ_CP009285.1|-86664/1	synthetic_stool_high_S46	high	OxyN	30_10	240_270	49.9	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|529222834|ref|NC_021985.1|-474662/1	synthetic_stool_high_S50	high	OxyN	30_10	240_270	49.9	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|754859657|ref|NZ_CP009285.1|-161290/1	synthetic_stool_low_S38	low	OxyN	30_10	240_270	49.9	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-706546/1	synthetic_stool_low_S7	low	OxyN	30_10	240_270	49.9	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-711634/1	synthetic_stool_low_S11	low	OxyN	30_10	80_110	49.8	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
LZZI01000003.1-2798/1	synthetic_stool_low_S15	low	OxyN	30_10	80_110	49.8	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|754859657|ref|NZ_CP009285.1|-270302/2	synthetic_stool_low_S22	low	OxyN	30_10	80_110	49.8	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-452964/2	synthetic_stool_low_S50	low	OxyN	30_10	80_110	49.8	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-612386/2	synthetic_stool_high_S35	high	OxyN	30_10	190_220	49.8	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-423498/1	synthetic_stool_low_S22	low	OxyN	30_10	190_220	49.8	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
LZZI01000003.1-6874/2	synthetic_stool_high_S69	high	OxyN	30_10	220_250	49.8	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|529222834|ref|NC_021985.1|-169406/2	synthetic_stool_high_S45	high	OxyN	30_10	80_110	49.7	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|640937269|gb|JJOH01000002.1|-13152/1	synthetic_stool_high_S31	high	OxyN	30_10	90_120	49.7	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|529222834|ref|NC_021985.1|-691910/1	synthetic_stool_high_S45	high	OxyN	30_10	90_120	49.7	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|640937269|gb|JJOH01000002.1|-24696/2	synthetic_stool_high_S56	high	OxyN	30_10	90_120	49.7	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|640937269|gb|JJOH01000002.1|-9748/1	synthetic_stool_low_S56	low	OxyN	30_10	90_120	49.7	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|640937269|gb|JJOH01000002.1|-30146/2	synthetic_stool_low_S53	low	OxyN	30_10	220_250	49.7	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|754859657|ref|NZ_CP009285.1|-570764/1	synthetic_stool_high_S14	high	OxyN	30_10	240_270	49.7	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
LZZI01000003.1-1274/1	synthetic_stool_high_S9	high	OxyN	30_10	60_90	49.6	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|529222834|ref|NC_021985.1|-267300/2	synthetic_stool_high_S18	high	OxyN	30_10	170_200	49.6	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|1081600317|emb|FMWJ01000012.1|-6010/2	synthetic_stool_high_S32	high	OxyN	30_10	180_210	49.6	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|640937269|gb|JJOH01000002.1|-32536/2	synthetic_stool_high_S64	high	OxyN	30_10	220_250	49.6	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
LZZI01000003.1-6170/2	synthetic_stool_high_S19	high	OxyN	30_10	80_110	49.5	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-6940/1	synthetic_stool_low_S18	low	OxyN	30_10	80_110	49.5	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-4132/2	synthetic_stool_low_S40	low	OxyN	30_10	80_110	49.5	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-758/1	synthetic_stool_low_S5	low	OxyN	30_10	80_110	49.5	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-6110/2	synthetic_stool_low_S52	low	OxyN	30_10	80_110	49.5	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|754859657|ref|NZ_CP009285.1|-221082/2	synthetic_stool_low_S7	low	OxyN	30_10	80_110	49.5	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|1098134558|emb|FOXX01000014.1|-7242/1	synthetic_stool_low_S37	low	OxyN	30_10	170_200	49.5	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
LZZI01000003.1-6216/2	synthetic_stool_high_S39	high	OxyN	30_10	180_210	49.5	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|640937269|gb|JJOH01000002.1|-12874/2	synthetic_stool_high_S56	high	OxyN	30_10	220_250	49.5	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|640937269|gb|JJOH01000002.1|-30658/1	synthetic_stool_high_S56	high	OxyN	30_10	220_250	49.5	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|754859657|ref|NZ_CP009285.1|-35394/2	synthetic_stool_low_S50	low	OxyN	30_10	220_250	49.5	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|928414697|gb|LGKI01000478.1|-1394/2	synthetic_stool_low_S41	low	OxyN	30_10	60_90	49.4	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|640937269|gb|JJOH01000002.1|-10466/1	synthetic_stool_high_S31	high	OxyN	30_10	80_110	49.4	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|640937269|gb|JJOH01000002.1|-15484/2	synthetic_stool_high_S49	high	OxyN	30_10	80_110	49.4	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|640937269|gb|JJOH01000002.1|-5826/2	synthetic_stool_high_S49	high	OxyN	30_10	80_110	49.4	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
