readID	Sample	sampleType	cyclaseType	HMMScore
gi|640930959|gb|JJOH01000095.1|-16936/2	synthetic_stool_high_S61	high	TcmI	57.3
gi|640930959|gb|JJOH01000095.1|-9210/1	synthetic_stool_high_S61	high	TcmI	57.3
gi|640930959|gb|JJOH01000095.1|-13190/1	synthetic_stool_low_S29	low	TcmI	57.3
gi|640932211|gb|JJOH01000028.1|-4710/1	synthetic_stool_low_S49	low	TcmI	57.3
gi|640932211|gb|JJOH01000028.1|-352/2	synthetic_stool_low_S53	low	TcmI	57.3
gi|529222834|ref|NC_021985.1|-163166/2	synthetic_stool_high_S40	high	TcmI	57.2
gi|529222834|ref|NC_021985.1|-304558/2	synthetic_stool_high_S40	high	TcmI	57.2
gi|529222834|ref|NC_021985.1|-232162/1	synthetic_stool_high_S50	high	TcmI	57.2
gi|529222834|ref|NC_021985.1|-625174/2	synthetic_stool_low_S26	low	TcmI	57.2
JOFH01000019.1-5254/2	synthetic_stool_high_S64	high	TcmI	57.2
AZXI01000002.1-10990/2	synthetic_stool_high_S15	high	TcmI	57.2
gi|529222834|ref|NC_021985.1|-449154/2	synthetic_stool_high_S18	high	TcmI	57.2
gi|529222834|ref|NC_021985.1|-578224/1	synthetic_stool_high_S40	high	TcmI	57.2
AZXI01000002.1-13650/1	synthetic_stool_low_S45	low	TcmI	57.2
gi|640932211|gb|JJOH01000028.1|-4436/1	synthetic_stool_high_S56	high	TcmI	57.2
gi|640930959|gb|JJOH01000095.1|-2354/1	synthetic_stool_low_S18	low	TcmI	57.2
gi|529222834|ref|NC_021985.1|-191652/2	synthetic_stool_high_S45	high	TcmI	57.1
gi|529222834|ref|NC_021985.1|-224462/2	synthetic_stool_high_S8	high	TcmI	57.1
gi|529222834|ref|NC_021985.1|-13838/2	synthetic_stool_high_S59	high	TcmI	57
gi|529222834|ref|NC_021985.1|-650978/1	synthetic_stool_high_S18	high	TcmI	57
gi|529222834|ref|NC_021985.1|-94010/1	synthetic_stool_low_S27	low	TcmI	57
gi|529222834|ref|NC_021985.1|-76862/2	synthetic_stool_low_S53	low	TcmI	57
JOFH01000019.1-13126/2	synthetic_stool_low_S59	low	TcmI	57
AZXI01000002.1-19516/1	synthetic_stool_high_S38	high	TcmI	57
AZXI01000002.1-7918/2	synthetic_stool_low_S45	low	TcmI	57
gi|529222834|ref|NC_021985.1|-118774/1	synthetic_stool_low_S36	low	TcmI	56.9
gi|529222834|ref|NC_021985.1|-154866/1	synthetic_stool_high_S40	high	TcmI	56.9
gi|529222834|ref|NC_021985.1|-651490/2	synthetic_stool_high_S40	high	TcmI	56.9
gi|529222834|ref|NC_021985.1|-595810/2	synthetic_stool_high_S45	high	TcmI	56.9
gi|529222834|ref|NC_021985.1|-185232/1	synthetic_stool_high_S8	high	TcmI	56.9
gi|529222834|ref|NC_021985.1|-437886/1	synthetic_stool_low_S21	low	TcmI	56.9
gi|529222834|ref|NC_021985.1|-358788/1	synthetic_stool_low_S26	low	TcmI	56.9
gi|529222834|ref|NC_021985.1|-85374/1	synthetic_stool_low_S29	low	TcmI	56.9
gi|529222834|ref|NC_021985.1|-392172/1	synthetic_stool_low_S36	low	TcmI	56.9
gi|529222834|ref|NC_021985.1|-813394/2	synthetic_stool_low_S36	low	TcmI	56.9
gi|640932211|gb|JJOH01000028.1|-5650/1	synthetic_stool_low_S53	low	TcmI	56.9
gi|529222834|ref|NC_021985.1|-505284/2	synthetic_stool_high_S15	high	TcmI	56.8
gi|529222834|ref|NC_021985.1|-274352/1	synthetic_stool_high_S15	high	TcmI	56.8
gi|529222834|ref|NC_021985.1|-51770/2	synthetic_stool_high_S15	high	TcmI	56.8
gi|529222834|ref|NC_021985.1|-510074/2	synthetic_stool_high_S45	high	TcmI	56.8
gi|640932211|gb|JJOH01000028.1|-612/2	synthetic_stool_low_S29	low	TcmI	56.8
gi|529222834|ref|NC_021985.1|-138/1	synthetic_stool_low_S36	low	TcmI	56.8
JOFH01000019.1-11974/1	synthetic_stool_high_S19	high	TcmI	56.7
gi|529222834|ref|NC_021985.1|-18922/1	synthetic_stool_low_S21	low	TcmI	56.7
JOFH01000019.1-1228/1	synthetic_stool_low_S9	low	TcmI	56.7
gi|529222834|ref|NC_021985.1|-276382/2	synthetic_stool_high_S40	high	TcmI	56.7
gi|529222834|ref|NC_021985.1|-800688/2	synthetic_stool_high_S45	high	TcmI	56.7
gi|529222834|ref|NC_021985.1|-764872/1	synthetic_stool_high_S50	high	TcmI	56.7
gi|640932211|gb|JJOH01000028.1|-4080/2	synthetic_stool_high_S56	high	TcmI	56.7
gi|529222834|ref|NC_021985.1|-701320/2	synthetic_stool_high_S59	high	TcmI	56.7
gi|529222834|ref|NC_021985.1|-263598/1	synthetic_stool_low_S54	low	TcmI	56.7
JOFH01000019.1-6754/2	synthetic_stool_low_S60	low	TcmI	56.5
gi|640930959|gb|JJOH01000095.1|-7688/1	synthetic_stool_low_S53	low	TcmI	56.5
JOFH01000019.1-21230/1	synthetic_stool_low_S68	low	TcmI	56.5
gi|529222834|ref|NC_021985.1|-315904/1	synthetic_stool_high_S8	high	TcmI	56.4
JOFH01000019.1-2512/1	synthetic_stool_low_S30	low	TcmI	56.4
gi|529222834|ref|NC_021985.1|-21160/2	synthetic_stool_low_S54	low	TcmI	56.4
JOFH01000019.1-3062/2	synthetic_stool_low_S59	low	TcmI	56.4
JOFH01000019.1-10810/2	synthetic_stool_high_S35	high	TcmI	56.4
gi|640930959|gb|JJOH01000095.1|-2184/2	synthetic_stool_low_S56	low	TcmI	56.4
JOFH01000019.1-10170/2	synthetic_stool_high_S2	high	TcmI	56.3
JOFH01000019.1-15100/1	synthetic_stool_high_S26	high	TcmI	56.3
JOFH01000019.1-17326/1	synthetic_stool_high_S6	high	TcmI	56.3
JOFH01000019.1-9454/2	synthetic_stool_high_S69	high	TcmI	56.3
gi|529222834|ref|NC_021985.1|-703968/2	synthetic_stool_low_S36	low	TcmI	56.3
JOFH01000019.1-866/1	synthetic_stool_high_S29	high	TcmI	56.3
JOFH01000019.1-11828/1	synthetic_stool_low_S36	low	TcmI	56.3
JOFH01000019.1-18618/2	synthetic_stool_high_S27	high	TcmI	56.3
gi|640932211|gb|JJOH01000028.1|-642/2	synthetic_stool_high_S31	high	TcmI	56.3
JOFH01000019.1-7222/1	synthetic_stool_high_S19	high	TcmI	56.2
JOFH01000019.1-22354/1	synthetic_stool_high_S69	high	TcmI	56.2
JOFH01000019.1-14140/2	synthetic_stool_low_S36	low	TcmI	56.2
JOFH01000019.1-3942/1	synthetic_stool_low_S36	low	TcmI	56.2
JOFH01000019.1-1524/2	synthetic_stool_low_S68	low	TcmI	56.2
JOFH01000019.1-6536/1	synthetic_stool_low_S45	low	TcmI	56.2
gi|640930959|gb|JJOH01000095.1|-19634/1	synthetic_stool_high_S56	high	TcmI	56.2
gi|529222834|ref|NC_021985.1|-600852/2	synthetic_stool_high_S8	high	TcmI	56.2
JOFH01000019.1-19276/1	synthetic_stool_high_S35	high	TcmI	56.1
JOFH01000019.1-12128/1	synthetic_stool_high_S37	high	TcmI	56.1
JOFH01000019.1-21178/1	synthetic_stool_high_S27	high	TcmI	56.1
JOFH01000019.1-5330/2	synthetic_stool_high_S19	high	TcmI	56.1
JOFH01000019.1-1414/2	synthetic_stool_low_S0	low	TcmI	56.1
JOFH01000019.1-1558/2	synthetic_stool_low_S52	low	TcmI	56.1
JOFH01000019.1-564/2	synthetic_stool_high_S19	high	TcmI	56
gi|529222834|ref|NC_021985.1|-599524/1	synthetic_stool_high_S40	high	TcmI	56
JOFH01000019.1-7228/1	synthetic_stool_high_S6	high	TcmI	56
gi|640930959|gb|JJOH01000095.1|-3990/1	synthetic_stool_low_S29	low	TcmI	56
gi|640930959|gb|JJOH01000095.1|-3284/2	synthetic_stool_high_S49	high	TcmI	56
gi|640930959|gb|JJOH01000095.1|-12784/2	synthetic_stool_high_S64	high	TcmI	56
JOFH01000019.1-10478/2	synthetic_stool_high_S35	high	TcmI	55.9
JOFH01000019.1-4556/2	synthetic_stool_high_S64	high	TcmI	55.9
JOFH01000019.1-4140/1	synthetic_stool_low_S30	low	TcmI	55.9
JOFH01000019.1-4358/1	synthetic_stool_low_S30	low	TcmI	55.9
JOFH01000019.1-13232/1	synthetic_stool_low_S68	low	TcmI	55.9
gi|640930959|gb|JJOH01000095.1|-13822/1	synthetic_stool_low_S56	low	TcmI	55.9
JOFH01000019.1-19660/1	synthetic_stool_high_S64	high	TcmI	55.8
gi|529222834|ref|NC_021985.1|-387810/1	synthetic_stool_high_S50	high	TcmI	55.7
JOFH01000019.1-19622/2	synthetic_stool_high_S64	high	TcmI	55.7
gi|529222834|ref|NC_021985.1|-34028/2	synthetic_stool_low_S38	low	TcmI	55.7
JOFH01000019.1-13692/1	synthetic_stool_high_S35	high	TcmI	55.7
JOFH01000019.1-3506/2	synthetic_stool_low_S30	low	TcmI	55.7
AZXI01000002.1-22232/1	synthetic_stool_low_S9	low	TcmI	55.6
JOFH01000019.1-204/1	synthetic_stool_low_S3	low	TcmI	55.5
JOFH01000019.1-5248/2	synthetic_stool_high_S64	high	TcmI	55.5
gi|529222834|ref|NC_021985.1|-632130/2	synthetic_stool_high_S8	high	TcmI	55.4
JOFH01000019.1-8164/1	synthetic_stool_low_S30	low	TcmI	55.4
JOFH01000019.1-11834/2	synthetic_stool_high_S35	high	TcmI	55.4
JOFH01000019.1-13946/2	synthetic_stool_high_S35	high	TcmI	55.4
JOFH01000019.1-8632/1	synthetic_stool_high_S37	high	TcmI	55.4
JOFH01000019.1-2848/1	synthetic_stool_low_S60	low	TcmI	55.4
AZXI01000002.1-25144/2	synthetic_stool_high_S24	high	TcmI	55.3
JOFH01000019.1-12166/2	synthetic_stool_high_S26	high	TcmI	55.3
gi|529222834|ref|NC_021985.1|-71066/2	synthetic_stool_low_S47	low	TcmI	55.2
gi|529222834|ref|NC_021985.1|-362464/2	synthetic_stool_high_S15	high	TcmI	55.2
gi|529222834|ref|NC_021985.1|-366248/2	synthetic_stool_high_S15	high	TcmI	55.2
gi|529222834|ref|NC_021985.1|-268144/1	synthetic_stool_high_S45	high	TcmI	55.2
gi|529222834|ref|NC_021985.1|-631734/1	synthetic_stool_high_S8	high	TcmI	55.2
gi|529222834|ref|NC_021985.1|-747888/2	synthetic_stool_low_S21	low	TcmI	55.2
gi|529222834|ref|NC_021985.1|-62144/1	synthetic_stool_low_S29	low	TcmI	55.2
gi|529222834|ref|NC_021985.1|-156256/2	synthetic_stool_low_S54	low	TcmI	55.2
gi|529222834|ref|NC_021985.1|-289706/2	synthetic_stool_high_S8	high	TcmI	55.1
JOFH01000019.1-6428/2	synthetic_stool_high_S64	high	TcmI	55.1
AZXI01000002.1-2576/2	synthetic_stool_high_S28	high	TcmI	55.1
AZXI01000002.1-13016/1	synthetic_stool_high_S60	high	TcmI	55.1
AZXI01000002.1-10346/2	synthetic_stool_high_S69	high	TcmI	55.1
JOFH01000019.1-10288/1	synthetic_stool_low_S0	low	TcmI	55.1
AZXI01000002.1-23450/1	synthetic_stool_low_S45	low	TcmI	55.1
AZXI01000002.1-132/2	synthetic_stool_low_S69	low	TcmI	55.1
gi|529222834|ref|NC_021985.1|-242140/2	synthetic_stool_high_S59	high	TcmI	55
gi|529222834|ref|NC_021985.1|-301272/1	synthetic_stool_high_S45	high	TcmI	55
JOFH01000019.1-7250/1	synthetic_stool_high_S27	high	TcmI	55
JOFH01000019.1-9976/1	synthetic_stool_high_S27	high	TcmI	55
JOFH01000019.1-2542/2	synthetic_stool_high_S64	high	TcmI	55
JOFH01000019.1-664/1	synthetic_stool_high_S68	high	TcmI	55
JOFH01000019.1-11676/2	synthetic_stool_low_S30	low	TcmI	55
gi|529222834|ref|NC_021985.1|-810910/1	synthetic_stool_low_S36	low	TcmI	55
JOFH01000019.1-18530/1	synthetic_stool_high_S37	high	TcmI	55
JOFH01000019.1-13386/2	synthetic_stool_high_S6	high	TcmI	55
JOFH01000019.1-15856/1	synthetic_stool_high_S6	high	TcmI	55
JOFH01000019.1-12342/2	synthetic_stool_high_S64	high	TcmI	55
JOFH01000019.1-23304/2	synthetic_stool_high_S69	high	TcmI	55
JOFH01000019.1-2496/1	synthetic_stool_low_S52	low	TcmI	55
JOFH01000019.1-18550/1	synthetic_stool_high_S2	high	TcmI	54.9
JOFH01000019.1-1456/1	synthetic_stool_low_S0	low	TcmI	54.9
JOFH01000019.1-7904/2	synthetic_stool_low_S0	low	TcmI	54.9
gi|529222834|ref|NC_021985.1|-37148/2	synthetic_stool_high_S13	high	TcmI	54.9
JOFH01000019.1-10464/1	synthetic_stool_low_S59	low	TcmI	54.8
gi|529222834|ref|NC_021985.1|-327358/1	synthetic_stool_high_S8	high	TcmI	54.8
gi|529222834|ref|NC_021985.1|-776842/2	synthetic_stool_low_S21	low	TcmI	54.8
gi|529222834|ref|NC_021985.1|-38444/1	synthetic_stool_high_S13	high	TcmI	54.8
gi|529222834|ref|NC_021985.1|-36244/2	synthetic_stool_low_S38	low	TcmI	54.8
gi|640930959|gb|JJOH01000095.1|-720/2	synthetic_stool_low_S67	low	TcmI	54.8
JOFH01000019.1-7024/1	synthetic_stool_low_S68	low	TcmI	54.7
gi|529222834|ref|NC_021985.1|-592138/2	synthetic_stool_high_S40	high	TcmI	54.7
gi|529222834|ref|NC_021985.1|-29962/2	synthetic_stool_high_S45	high	TcmI	54.7
JOFH01000019.1-23060/2	synthetic_stool_high_S6	high	TcmI	54.6
JOFH01000019.1-3866/2	synthetic_stool_high_S35	high	TcmI	54.6
gi|529222834|ref|NC_021985.1|-274776/2	synthetic_stool_high_S15	high	TcmI	54.4
JOFH01000019.1-15294/1	synthetic_stool_high_S6	high	TcmI	54.4
gi|529222834|ref|NC_021985.1|-40992/2	synthetic_stool_low_S49	low	TcmI	54.3
gi|529222834|ref|NC_021985.1|-45630/1	synthetic_stool_high_S15	high	TcmI	54.3
gi|529222834|ref|NC_021985.1|-3200/1	synthetic_stool_low_S20	low	TcmI	54.3
gi|529222834|ref|NC_021985.1|-221598/2	synthetic_stool_high_S59	high	TcmI	54.3
JOFH01000019.1-232/1	synthetic_stool_low_S4	low	TcmI	54.3
JOFH01000019.1-1384/1	synthetic_stool_high_S19	high	TcmI	54.3
JOFH01000019.1-14378/1	synthetic_stool_high_S26	high	TcmI	54.3
JOFH01000019.1-15100/2	synthetic_stool_high_S26	high	TcmI	54.3
JOFH01000019.1-11550/1	synthetic_stool_high_S37	high	TcmI	54.3
JOFH01000019.1-10232/2	synthetic_stool_high_S69	high	TcmI	54.2
AZXI01000002.1-18630/1	synthetic_stool_low_S5	low	TcmI	54.2
JOFH01000019.1-14064/2	synthetic_stool_high_S27	high	TcmI	54.2
JOFH01000019.1-12402/1	synthetic_stool_high_S37	high	TcmI	54.2
JOFH01000019.1-19880/1	synthetic_stool_high_S19	high	TcmI	54.1
JOFH01000019.1-248/2	synthetic_stool_high_S27	high	TcmI	54.1
JOFH01000019.1-4/2	synthetic_stool_low_S30	low	TcmI	54.1
JOFH01000019.1-16688/2	synthetic_stool_high_S19	high	TcmI	54.1
JOFH01000019.1-8738/1	synthetic_stool_high_S37	high	TcmI	54.1
JOFH01000019.1-3398/1	synthetic_stool_low_S60	low	TcmI	54.1
JOFH01000019.1-8178/1	synthetic_stool_low_S60	low	TcmI	54.1
gi|640930959|gb|JJOH01000095.1|-3524/1	synthetic_stool_high_S31	high	TcmI	54.1
JOFH01000019.1-1586/2	synthetic_stool_low_S9	low	TcmI	54.1
JOFH01000019.1-14720/1	synthetic_stool_low_S60	low	TcmI	54
gi|529222834|ref|NC_021985.1|-136212/1	synthetic_stool_high_S40	high	TcmI	54
gi|640930959|gb|JJOH01000095.1|-9164/1	synthetic_stool_high_S49	high	TcmI	54
JOFH01000019.1-1136/2	synthetic_stool_low_S36	low	TcmI	53.8
JOFH01000019.1-13426/1	synthetic_stool_low_S45	low	TcmI	53.8
JOFH01000019.1-13038/2	synthetic_stool_low_S59	low	TcmI	53.8
JOFH01000019.1-14122/1	synthetic_stool_high_S69	high	TcmI	53.8
gi|529222834|ref|NC_021985.1|-52406/1	synthetic_stool_low_S21	low	TcmI	53.8
JOFH01000019.1-7622/2	synthetic_stool_low_S60	low	TcmI	53.7
gi|640932211|gb|JJOH01000028.1|-6190/2	synthetic_stool_high_S61	high	TcmI	53.7
gi|529222834|ref|NC_021985.1|-622916/2	synthetic_stool_low_S36	low	TcmI	53.6
gi|640932211|gb|JJOH01000028.1|-6674/2	synthetic_stool_high_S31	high	TcmI	53.6
AZXI01000002.1-1318/2	synthetic_stool_high_S6	high	TcmI	53.6
gi|640930959|gb|JJOH01000095.1|-1006/2	synthetic_stool_low_S18	low	TcmI	53.6
AZXI01000002.1-1808/2	synthetic_stool_low_S30	low	TcmI	53.6
JOFH01000019.1-6846/2	synthetic_stool_high_S6	high	TcmI	53.5
gi|529222834|ref|NC_021985.1|-676792/1	synthetic_stool_low_S21	low	TcmI	53.5
JOFH01000019.1-11668/1	synthetic_stool_low_S36	low	TcmI	53.5
gi|529222834|ref|NC_021985.1|-514346/1	synthetic_stool_high_S15	high	TcmI	53.4
gi|529222834|ref|NC_021985.1|-565678/2	synthetic_stool_low_S54	low	TcmI	53.4
AZXI01000002.1-1864/2	synthetic_stool_high_S69	high	TcmI	53.4
JOFH01000019.1-6712/2	synthetic_stool_low_S45	low	TcmI	53.3
JOFH01000019.1-13646/2	synthetic_stool_high_S26	high	TcmI	53.3
JOFH01000019.1-436/1	synthetic_stool_high_S37	high	TcmI	53.3
JOFH01000019.1-5882/1	synthetic_stool_low_S0	low	TcmI	53.3
JOFH01000019.1-10684/2	synthetic_stool_low_S30	low	TcmI	53.3
JOFH01000019.1-2282/1	synthetic_stool_low_S3	low	TcmI	53.3
gi|529222834|ref|NC_021985.1|-380452/2	synthetic_stool_high_S59	high	TcmI	53.2
JOFH01000019.1-18988/2	synthetic_stool_high_S2	high	TcmI	53.2
JOFH01000019.1-13266/2	synthetic_stool_high_S27	high	TcmI	53.2
JOFH01000019.1-19690/1	synthetic_stool_high_S37	high	TcmI	53.2
AZXI01000002.1-2584/2	synthetic_stool_low_S30	low	TcmI	53.2
JOFH01000019.1-10560/2	synthetic_stool_high_S69	high	TcmI	53.1
JOFH01000019.1-2370/2	synthetic_stool_high_S29	high	TcmI	53.1
AZXI01000002.1-28074/2	synthetic_stool_high_S15	high	TcmI	53.1
JOFH01000019.1-1662/2	synthetic_stool_high_S37	high	TcmI	53.1
JOFH01000019.1-17696/1	synthetic_stool_low_S30	low	TcmI	53
gi|529222834|ref|NC_021985.1|-209060/2	synthetic_stool_low_S54	low	TcmI	53
JOFH01000019.1-6228/2	synthetic_stool_high_S6	high	TcmI	53
gi|529222834|ref|NC_021985.1|-283480/1	synthetic_stool_low_S21	low	TcmI	53
gi|529222834|ref|NC_021985.1|-847758/1	synthetic_stool_low_S21	low	TcmI	52.9
JOFH01000019.1-1676/2	synthetic_stool_high_S68	high	TcmI	52.9
gi|529222834|ref|NC_021985.1|-640232/2	synthetic_stool_high_S8	high	TcmI	52.9
JOFH01000019.1-1448/1	synthetic_stool_low_S3	low	TcmI	52.9
JOFH01000019.1-20034/2	synthetic_stool_low_S30	low	TcmI	52.8
JOFH01000019.1-18972/1	synthetic_stool_high_S19	high	TcmI	52.8
gi|529222834|ref|NC_021985.1|-529558/1	synthetic_stool_low_S21	low	TcmI	52.8
gi|529222834|ref|NC_021985.1|-662088/1	synthetic_stool_low_S26	low	TcmI	52.6
JOFH01000019.1-18960/2	synthetic_stool_low_S68	low	TcmI	52.6
gi|529222834|ref|NC_021985.1|-705256/2	synthetic_stool_high_S18	high	TcmI	52.6
gi|529222834|ref|NC_021985.1|-515506/1	synthetic_stool_high_S15	high	TcmI	52.6
gi|529222834|ref|NC_021985.1|-380314/2	synthetic_stool_high_S40	high	TcmI	52.6
gi|529222834|ref|NC_021985.1|-156318/2	synthetic_stool_high_S45	high	TcmI	52.6
gi|529222834|ref|NC_021985.1|-456660/2	synthetic_stool_high_S45	high	TcmI	52.6
gi|529222834|ref|NC_021985.1|-577006/1	synthetic_stool_high_S45	high	TcmI	52.6
gi|529222834|ref|NC_021985.1|-54620/2	synthetic_stool_high_S50	high	TcmI	52.6
gi|529222834|ref|NC_021985.1|-239838/2	synthetic_stool_high_S59	high	TcmI	52.6
gi|529222834|ref|NC_021985.1|-155462/2	synthetic_stool_high_S8	high	TcmI	52.6
gi|529222834|ref|NC_021985.1|-110142/2	synthetic_stool_low_S21	low	TcmI	52.6
gi|529222834|ref|NC_021985.1|-499524/1	synthetic_stool_low_S21	low	TcmI	52.6
gi|529222834|ref|NC_021985.1|-736100/1	synthetic_stool_low_S21	low	TcmI	52.6
gi|529222834|ref|NC_021985.1|-554908/1	synthetic_stool_low_S26	low	TcmI	52.6
gi|529222834|ref|NC_021985.1|-720300/2	synthetic_stool_low_S36	low	TcmI	52.6
gi|529222834|ref|NC_021985.1|-106652/2	synthetic_stool_low_S49	low	TcmI	52.6
JOFH01000019.1-22398/1	synthetic_stool_low_S59	low	TcmI	52.5
gi|529222834|ref|NC_021985.1|-281448/2	synthetic_stool_low_S26	low	TcmI	52.5
gi|529222834|ref|NC_021985.1|-763274/1	synthetic_stool_high_S15	high	TcmI	52.5
gi|529222834|ref|NC_021985.1|-251040/1	synthetic_stool_low_S21	low	TcmI	52.5
gi|529222834|ref|NC_021985.1|-414010/1	synthetic_stool_low_S21	low	TcmI	52.5
gi|529222834|ref|NC_021985.1|-461830/1	synthetic_stool_low_S21	low	TcmI	52.5
gi|529222834|ref|NC_021985.1|-819242/2	synthetic_stool_low_S21	low	TcmI	52.5
gi|529222834|ref|NC_021985.1|-301538/2	synthetic_stool_low_S26	low	TcmI	52.5
gi|529222834|ref|NC_021985.1|-490474/2	synthetic_stool_low_S54	low	TcmI	52.5
JOFH01000019.1-23594/1	synthetic_stool_high_S69	high	TcmI	52.4
gi|640932211|gb|JJOH01000028.1|-764/2	synthetic_stool_low_S5	low	TcmI	52.4
gi|640930959|gb|JJOH01000095.1|-12402/2	synthetic_stool_high_S56	high	TcmI	52.4
gi|529222834|ref|NC_021985.1|-352578/2	synthetic_stool_high_S45	high	TcmI	52.3
JOFH01000019.1-14932/1	synthetic_stool_low_S30	low	TcmI	52.3
gi|529222834|ref|NC_021985.1|-75642/2	synthetic_stool_low_S27	low	TcmI	52.2
gi|529222834|ref|NC_021985.1|-241916/2	synthetic_stool_high_S8	high	TcmI	52.1
JOFH01000019.1-120/1	synthetic_stool_high_S6	high	TcmI	52
gi|529222834|ref|NC_021985.1|-377934/1	synthetic_stool_low_S36	low	TcmI	51.9
gi|640932211|gb|JJOH01000028.1|-5144/1	synthetic_stool_high_S56	high	TcmI	51.9
JOFH01000019.1-1780/1	synthetic_stool_high_S18	high	TcmI	51.8
JOFH01000019.1-380/1	synthetic_stool_high_S2	high	TcmI	51.8
JOFH01000019.1-21018/1	synthetic_stool_high_S27	high	TcmI	51.8
JOFH01000019.1-2214/2	synthetic_stool_high_S56	high	TcmI	51.8
JOFH01000019.1-22370/2	synthetic_stool_low_S45	low	TcmI	51.8
JOFH01000019.1-316/1	synthetic_stool_low_S59	low	TcmI	51.8
JOFH01000019.1-6954/1	synthetic_stool_low_S60	low	TcmI	51.8
AZXI01000013.1-8676/2	synthetic_stool_high_S15	high	TcmI	51.8
AZXI01000013.1-9736/1	synthetic_stool_high_S15	high	TcmI	51.8
AZXI01000013.1-9848/2	synthetic_stool_high_S37	high	TcmI	51.8
AZXI01000013.1-1926/1	synthetic_stool_high_S60	high	TcmI	51.8
AZXI01000013.1-2488/1	synthetic_stool_high_S69	high	TcmI	51.8
AZXI01000013.1-7322/2	synthetic_stool_low_S45	low	TcmI	51.8
AZXI01000013.1-14328/2	synthetic_stool_low_S5	low	TcmI	51.8
AZXI01000013.1-8198/1	synthetic_stool_low_S9	low	TcmI	51.8
JOFH01000019.1-2060/2	synthetic_stool_high_S56	high	TcmI	51.7
JOFH01000019.1-480/2	synthetic_stool_low_S0	low	TcmI	51.7
AZXI01000013.1-1526/1	synthetic_stool_high_S15	high	TcmI	51.7
AZXI01000013.1-660/2	synthetic_stool_high_S15	high	TcmI	51.7
AZXI01000013.1-22/2	synthetic_stool_high_S24	high	TcmI	51.7
AZXI01000013.1-7704/1	synthetic_stool_high_S24	high	TcmI	51.7
AZXI01000013.1-3498/1	synthetic_stool_high_S3	high	TcmI	51.7
AZXI01000002.1-29660/1	synthetic_stool_high_S37	high	TcmI	51.7
AZXI01000013.1-586/1	synthetic_stool_high_S37	high	TcmI	51.7
AZXI01000002.1-32186/1	synthetic_stool_high_S60	high	TcmI	51.7
AZXI01000013.1-12514/1	synthetic_stool_high_S69	high	TcmI	51.7
JOFH01000019.1-7804/2	synthetic_stool_low_S0	low	TcmI	51.7
AZXI01000013.1-1150/1	synthetic_stool_low_S40	low	TcmI	51.7
AZXI01000013.1-3942/1	synthetic_stool_low_S45	low	TcmI	51.7
AZXI01000013.1-11004/1	synthetic_stool_low_S5	low	TcmI	51.7
JOFH01000019.1-9554/1	synthetic_stool_high_S27	high	TcmI	51.7
JOFH01000019.1-19968/2	synthetic_stool_high_S35	high	TcmI	51.7
JOFH01000019.1-4016/1	synthetic_stool_high_S64	high	TcmI	51.7
gi|529222834|ref|NC_021985.1|-411464/2	synthetic_stool_low_S21	low	TcmI	51.6
JOFH01000019.1-15928/2	synthetic_stool_high_S64	high	TcmI	51.6
AZXI01000013.1-4942/2	synthetic_stool_high_S15	high	TcmI	51.6
AZXI01000013.1-8846/2	synthetic_stool_high_S15	high	TcmI	51.6
AZXI01000013.1-5502/1	synthetic_stool_high_S60	high	TcmI	51.6
JOFH01000019.1-19058/1	synthetic_stool_high_S26	high	TcmI	51.6
gi|640930959|gb|JJOH01000095.1|-522/1	synthetic_stool_high_S31	high	TcmI	51.6
JOFH01000019.1-56/1	synthetic_stool_low_S3	low	TcmI	51.6
JOFH01000019.1-16864/1	synthetic_stool_high_S19	high	TcmI	51.5
gi|529222834|ref|NC_021985.1|-14454/2	synthetic_stool_high_S50	high	TcmI	51.5
gi|640930959|gb|JJOH01000095.1|-2340/1	synthetic_stool_low_S53	low	TcmI	51.5
gi|529222834|ref|NC_021985.1|-147386/2	synthetic_stool_high_S18	high	TcmI	51.5
AZXI01000002.1-3374/2	synthetic_stool_high_S29	high	TcmI	51.5
gi|640932211|gb|JJOH01000028.1|-4340/1	synthetic_stool_high_S56	high	TcmI	51.5
JOFH01000019.1-7470/1	synthetic_stool_low_S36	low	TcmI	51.5
JOFH01000019.1-5550/1	synthetic_stool_high_S27	high	TcmI	51.4
JOFH01000019.1-15560/2	synthetic_stool_high_S37	high	TcmI	51.4
gi|529222834|ref|NC_021985.1|-617712/2	synthetic_stool_low_S26	low	TcmI	51.4
gi|640930959|gb|JJOH01000095.1|-15164/2	synthetic_stool_high_S31	high	TcmI	51.4
gi|640930959|gb|JJOH01000095.1|-6544/1	synthetic_stool_high_S49	high	TcmI	51.4
gi|640930959|gb|JJOH01000095.1|-15852/1	synthetic_stool_high_S56	high	TcmI	51.4
gi|640930959|gb|JJOH01000095.1|-8210/2	synthetic_stool_low_S29	low	TcmI	51.4
gi|640932211|gb|JJOH01000028.1|-86/1	synthetic_stool_low_S49	low	TcmI	51.4
gi|640930959|gb|JJOH01000095.1|-9846/1	synthetic_stool_low_S53	low	TcmI	51.4
gi|529222834|ref|NC_021985.1|-625550/2	synthetic_stool_low_S54	low	TcmI	51.4
JOFH01000019.1-6826/2	synthetic_stool_high_S27	high	TcmI	51.3
JOFH01000019.1-6830/1	synthetic_stool_low_S60	low	TcmI	51.3
JOFH01000019.1-22422/1	synthetic_stool_low_S59	low	TcmI	51.2
