readID	Sample	sampleType	cyclase_type	window	interval	HMMScore	qseqid
OBDZ01000030.1-7618/2	synthetic_stool_high_S3	high	OxyN	30_10	220_250	62.3	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-139870/1	synthetic_stool_low_S8	low	OxyN	30_10	220_250	62.3	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|640937269|gb|JJOH01000002.1|-20816/2	synthetic_stool_low_S33	low	OxyN	30_10	70_100	62.2	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
OBDZ01000030.1-3770/1	synthetic_stool_low_S45	low	OxyN	30_10	80_110	62.2	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|529222834|ref|NC_021985.1|-4266098/2	synthetic_stool_low_S34	low	OxyN	30_10	180_210	62.2	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-12566022/2	synthetic_stool_low_S51	low	OxyN	30_10	180_210	62.2	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-4005750/2	synthetic_stool_low_S51	low	OxyN	30_10	180_210	62.2	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|1081600317|emb|FMWJ01000012.1|-8678/1	synthetic_stool_low_S29	low	OxyN	30_10	200_230	62.2	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|529222834|ref|NC_021985.1|-77660/2	synthetic_stool_low_S21	low	OxyN	30_10	210_240	62.2	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-1820110/1	synthetic_stool_low_S32	low	OxyN	30_10	210_240	62.2	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|928414697|gb|LGKI01000478.1|-166978/1	synthetic_stool_low_S33	low	OxyN	30_10	210_240	62.2	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-61080/2	synthetic_stool_low_S6	low	OxyN	30_10	210_240	62.2	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-13066/1	synthetic_stool_high_S59	high	OxyN	30_10	220_250	62.2	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
OBDZ01000030.1-4362/2	synthetic_stool_low_S8	low	OxyN	30_10	220_250	62.2	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|1098134558|emb|FOXX01000014.1|-167040/1	synthetic_stool_high_S4	high	OxyN	30_10	70_100	62.1	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|928414697|gb|LGKI01000478.1|-73820/2	synthetic_stool_high_S59	high	OxyN	30_10	70_100	62.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
OBDZ01000030.1-1878/1	synthetic_stool_high_S0	high	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-1990/2	synthetic_stool_high_S14	high	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-10494/1	synthetic_stool_high_S3	high	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-2364/2	synthetic_stool_high_S53	high	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-14314/1	synthetic_stool_low_S23	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-1506/2	synthetic_stool_low_S23	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-3350/1	synthetic_stool_low_S27	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-42246/1	synthetic_stool_low_S27	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-17474/1	synthetic_stool_low_S33	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-326/2	synthetic_stool_low_S45	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-2730/2	synthetic_stool_low_S68	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-19316/2	synthetic_stool_low_S69	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-53838/2	synthetic_stool_low_S69	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-56986/2	synthetic_stool_low_S69	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-67996/1	synthetic_stool_low_S69	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-122198/2	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-137932/2	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-1572/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-16248/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-163606/2	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-163902/2	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-172224/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-37436/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-65186/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-81332/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-86346/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-94442/2	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-9644/2	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|928414697|gb|LGKI01000478.1|-4422/2	synthetic_stool_high_S62	high	OxyN	30_10	90_120	62.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-90112/2	synthetic_stool_low_S33	low	OxyN	30_10	210_240	62.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-109196/2	synthetic_stool_low_S49	low	OxyN	30_10	220_250	62.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|640937269|gb|JJOH01000002.1|-50076/1	synthetic_stool_low_S68	low	OxyN	30_10	60_90	62	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
OBDZ01000030.1-4362/1	synthetic_stool_high_S0	high	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-3792/1	synthetic_stool_high_S14	high	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-56/1	synthetic_stool_high_S18	high	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-18006/1	synthetic_stool_low_S23	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-24014/2	synthetic_stool_low_S27	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-5358/1	synthetic_stool_low_S27	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|928414697|gb|LGKI01000478.1|-112734/1	synthetic_stool_low_S33	low	OxyN	30_10	80_110	62	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
OBDZ01000030.1-17080/1	synthetic_stool_low_S33	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-18724/2	synthetic_stool_low_S33	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-7958/1	synthetic_stool_low_S33	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-8988/1	synthetic_stool_low_S33	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-7478/1	synthetic_stool_low_S45	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-952/2	synthetic_stool_low_S45	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-2864/2	synthetic_stool_low_S68	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-5324/1	synthetic_stool_low_S69	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-65446/2	synthetic_stool_low_S69	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-75192/1	synthetic_stool_low_S69	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-80990/1	synthetic_stool_low_S69	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-85738/2	synthetic_stool_low_S69	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-109040/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-114880/2	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-169692/2	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-200934/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-24750/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-25098/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-53672/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-55120/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-60834/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-6800/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-69482/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|529222834|ref|NC_021985.1|-58336/2	synthetic_stool_low_S55	low	OxyN	30_10	180_210	62	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|1081600317|emb|FMWJ01000012.1|-304280/1	synthetic_stool_low_S11	low	OxyN	30_10	210_240	62	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
OBDZ01000030.1-150062/1	synthetic_stool_low_S8	low	OxyN	30_10	210_240	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|529222834|ref|NC_021985.1|-7068732/1	synthetic_stool_low_S32	low	OxyN	30_10	220_250	62	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
OBDZ01000030.1-72874/2	synthetic_stool_low_S8	low	OxyN	30_10	220_250	62	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-1256/2	synthetic_stool_high_S0	high	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-2228/1	synthetic_stool_high_S0	high	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-2736/1	synthetic_stool_high_S14	high	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-1426/1	synthetic_stool_high_S37	high	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-12990/1	synthetic_stool_low_S23	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-14510/2	synthetic_stool_low_S23	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-29188/2	synthetic_stool_low_S23	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-6164/2	synthetic_stool_low_S23	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-6870/2	synthetic_stool_low_S23	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-43484/1	synthetic_stool_low_S27	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-10482/1	synthetic_stool_low_S33	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-15274/1	synthetic_stool_low_S33	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-2856/1	synthetic_stool_low_S6	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-24580/2	synthetic_stool_low_S69	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-49038/1	synthetic_stool_low_S69	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-59506/2	synthetic_stool_low_S69	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-62922/2	synthetic_stool_low_S69	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-8502/1	synthetic_stool_low_S69	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-103008/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-125340/2	synthetic_stool_low_S8	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-147826/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-152800/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-18536/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-23012/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-42902/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-8024/2	synthetic_stool_low_S8	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-88658/2	synthetic_stool_low_S8	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-89308/2	synthetic_stool_low_S8	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-90424/2	synthetic_stool_low_S8	low	OxyN	30_10	80_110	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-14506/2	synthetic_stool_low_S10	low	OxyN	30_10	200_230	61.9	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-19784/1	synthetic_stool_low_S11	low	OxyN	30_10	200_230	61.9	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-248874/1	synthetic_stool_low_S11	low	OxyN	30_10	200_230	61.9	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-263298/2	synthetic_stool_low_S11	low	OxyN	30_10	200_230	61.9	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-266044/1	synthetic_stool_low_S11	low	OxyN	30_10	200_230	61.9	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-301294/1	synthetic_stool_low_S11	low	OxyN	30_10	200_230	61.9	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-316844/1	synthetic_stool_low_S11	low	OxyN	30_10	200_230	61.9	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-85202/1	synthetic_stool_low_S11	low	OxyN	30_10	200_230	61.9	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|529222834|ref|NC_021985.1|-5747132/2	synthetic_stool_low_S51	low	OxyN	30_10	210_240	61.9	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-168768/2	synthetic_stool_high_S38	high	OxyN	30_10	220_250	61.9	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
OBDZ01000030.1-10540/1	synthetic_stool_low_S23	low	OxyN	30_10	220_250	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-48544/2	synthetic_stool_low_S27	low	OxyN	30_10	220_250	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-72412/1	synthetic_stool_low_S69	low	OxyN	30_10	220_250	61.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|529222834|ref|NC_021985.1|-4665596/1	synthetic_stool_low_S51	low	OxyN	30_10	170_200	61.8	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-1819148/2	synthetic_stool_low_S34	low	OxyN	30_10	180_210	61.8	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|1081600317|emb|FMWJ01000012.1|-11142/2	synthetic_stool_low_S1	low	OxyN	30_10	190_220	61.8	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-228694/2	synthetic_stool_low_S11	low	OxyN	30_10	200_230	61.8	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|529222834|ref|NC_021985.1|-3136038/1	synthetic_stool_low_S32	low	OxyN	30_10	200_230	61.8	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-5503060/2	synthetic_stool_low_S34	low	OxyN	30_10	200_230	61.8	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|1081600317|emb|FMWJ01000012.1|-6412/1	synthetic_stool_low_S4	low	OxyN	30_10	200_230	61.8	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|529222834|ref|NC_021985.1|-11364510/2	synthetic_stool_low_S51	low	OxyN	30_10	200_230	61.8	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-5922268/2	synthetic_stool_low_S51	low	OxyN	30_10	200_230	61.8	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-9020344/1	synthetic_stool_low_S51	low	OxyN	30_10	200_230	61.8	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-3738582/1	synthetic_stool_low_S51	low	OxyN	30_10	210_240	61.8	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-4581134/2	synthetic_stool_low_S51	low	OxyN	30_10	210_240	61.8	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
OBDZ01000030.1-4790/1	synthetic_stool_low_S8	low	OxyN	30_10	80_110	61.7	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|928414697|gb|LGKI01000478.1|-147116/2	synthetic_stool_high_S41	high	OxyN	30_10	90_120	61.7	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-7666/2	synthetic_stool_low_S12	low	OxyN	30_10	90_120	61.7	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-21754/1	synthetic_stool_low_S29	low	OxyN	30_10	190_220	61.7	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|529222834|ref|NC_021985.1|-7953880/1	synthetic_stool_low_S51	low	OxyN	30_10	200_230	61.7	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
OBDZ01000030.1-3020/1	synthetic_stool_high_S37	high	OxyN	30_10	210_240	61.7	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|640937269|gb|JJOH01000002.1|-31800/1	synthetic_stool_low_S63	low	OxyN	30_10	210_240	61.7	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|928414697|gb|LGKI01000478.1|-88710/1	synthetic_stool_high_S41	high	OxyN	30_10	220_250	61.7	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
OBDZ01000030.1-12140/1	synthetic_stool_low_S69	low	OxyN	30_10	220_250	61.7	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|928414697|gb|LGKI01000478.1|-24314/1	synthetic_stool_high_S23	high	OxyN	30_10	70_100	61.6	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-3778/1	synthetic_stool_high_S1	high	OxyN	30_10	90_120	61.6	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-216780/1	synthetic_stool_low_S23	low	OxyN	30_10	90_120	61.6	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-70656/2	synthetic_stool_low_S23	low	OxyN	30_10	90_120	61.6	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-48870/2	synthetic_stool_low_S49	low	OxyN	30_10	90_120	61.6	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|529222834|ref|NC_021985.1|-3090/1	synthetic_stool_low_S57	low	OxyN	30_10	190_220	61.6	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|1081600317|emb|FMWJ01000012.1|-8946/1	synthetic_stool_low_S20	low	OxyN	30_10	200_230	61.6	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|529222834|ref|NC_021985.1|-1519910/1	synthetic_stool_low_S32	low	OxyN	30_10	200_230	61.6	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-4437884/1	synthetic_stool_low_S32	low	OxyN	30_10	200_230	61.6	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
OBDZ01000030.1-20086/2	synthetic_stool_high_S3	high	OxyN	30_10	210_240	61.6	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|928414697|gb|LGKI01000478.1|-51536/1	synthetic_stool_high_S59	high	OxyN	30_10	210_240	61.6	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
OBDZ01000030.1-2718/1	synthetic_stool_low_S23	low	OxyN	30_10	210_240	61.6	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|529222834|ref|NC_021985.1|-282512/2	synthetic_stool_low_S32	low	OxyN	30_10	210_240	61.6	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|928414697|gb|LGKI01000478.1|-24832/1	synthetic_stool_low_S33	low	OxyN	30_10	210_240	61.6	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-13812/2	synthetic_stool_low_S49	low	OxyN	30_10	210_240	61.6	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
