readID	Sample	sampleType	cyclaseType	HMMScore
gi|529222834|ref|NC_021985.1|-432372/2	synthetic_stool_high_S45	high	TcmN	39.7
gi|529222834|ref|NC_021985.1|-53416/1	synthetic_stool_low_S26	low	TcmN	39.7
gi|529222834|ref|NC_021985.1|-5028/1	synthetic_stool_low_S29	low	TcmN	39.7
gi|640930959|gb|JJOH01000095.1|-1384/1	synthetic_stool_low_S49	low	TcmN	39.7
gi|1098134558|emb|FOXX01000014.1|-420/1	synthetic_stool_low_S58	low	TcmN	39.7
JOFH01000019.1-6246/1	synthetic_stool_high_S35	high	TcmN	39.7
gi|928414697|gb|LGKI01000478.1|-2892/1	synthetic_stool_high_S63	high	TcmN	39.7
JOFH01000019.1-18876/2	synthetic_stool_high_S69	high	TcmN	39.7
JOFH01000019.1-2254/1	synthetic_stool_low_S36	low	TcmN	39.7
JOFH01000019.1-21888/1	synthetic_stool_high_S2	high	TcmN	39.7
gi|529222834|ref|NC_021985.1|-529558/2	synthetic_stool_low_S21	low	TcmN	39.7
gi|928414697|gb|LGKI01000478.1|-6654/1	synthetic_stool_low_S39	low	TcmN	39.7
JOFH01000019.1-1884/1	synthetic_stool_low_S4	low	TcmN	39.7
AZXI01000013.1-5256/1	synthetic_stool_low_S45	low	TcmN	39.7
JOFH01000019.1-10008/1	synthetic_stool_low_S68	low	TcmN	39.6
gi|529222834|ref|NC_021985.1|-52352/1	synthetic_stool_high_S15	high	TcmN	39.6
gi|529222834|ref|NC_021985.1|-162064/2	synthetic_stool_high_S40	high	TcmN	39.6
gi|529222834|ref|NC_021985.1|-214842/2	synthetic_stool_low_S26	low	TcmN	39.6
gi|529222834|ref|NC_021985.1|-750204/1	synthetic_stool_low_S26	low	TcmN	39.6
JOFH01000019.1-16500/1	synthetic_stool_high_S2	high	TcmN	39.6
gi|1098134558|emb|FOXX01000014.1|-364/1	synthetic_stool_high_S14	high	TcmN	39.6
gi|640930959|gb|JJOH01000095.1|-3868/2	synthetic_stool_high_S61	high	TcmN	39.6
JOFH01000019.1-12238/1	synthetic_stool_high_S2	high	TcmN	39.6
gi|928414697|gb|LGKI01000478.1|-2224/2	synthetic_stool_high_S44	high	TcmN	39.6
JOFH01000019.1-16486/2	synthetic_stool_high_S6	high	TcmN	39.6
JOFH01000019.1-17326/2	synthetic_stool_high_S6	high	TcmN	39.6
JOFH01000019.1-6738/1	synthetic_stool_high_S69	high	TcmN	39.6
gi|928414697|gb|LGKI01000478.1|-1726/2	synthetic_stool_low_S13	low	TcmN	39.6
gi|928414697|gb|LGKI01000478.1|-1262/1	synthetic_stool_low_S20	low	TcmN	39.6
gi|928414697|gb|LGKI01000478.1|-12688/1	synthetic_stool_low_S23	low	TcmN	39.6
gi|928414697|gb|LGKI01000478.1|-9026/1	synthetic_stool_low_S23	low	TcmN	39.6
JOFH01000019.1-5000/1	synthetic_stool_low_S30	low	TcmN	39.6
gi|928414697|gb|LGKI01000478.1|-1306/1	synthetic_stool_low_S41	low	TcmN	39.6
JOFH01000019.1-1216/1	synthetic_stool_low_S60	low	TcmN	39.6
JOFH01000019.1-19924/2	synthetic_stool_low_S60	low	TcmN	39.6
gi|928414697|gb|LGKI01000478.1|-6358/2	synthetic_stool_low_S69	low	TcmN	39.6
gi|928414697|gb|LGKI01000478.1|-7382/1	synthetic_stool_low_S69	low	TcmN	39.6
gi|1098134558|emb|FOXX01000014.1|-3904/1	synthetic_stool_low_S27	low	TcmN	39.6
AZXI01000002.1-16336/1	synthetic_stool_high_S38	high	TcmN	39.5
gi|640937269|gb|JJOH01000002.1|-29584/2	synthetic_stool_high_S49	high	TcmN	39.5
gi|640937269|gb|JJOH01000002.1|-19162/1	synthetic_stool_high_S61	high	TcmN	39.5
gi|640937269|gb|JJOH01000002.1|-17468/1	synthetic_stool_low_S29	low	TcmN	39.5
gi|640937269|gb|JJOH01000002.1|-24746/1	synthetic_stool_low_S29	low	TcmN	39.5
gi|529222834|ref|NC_021985.1|-706112/2	synthetic_stool_high_S18	high	TcmN	39.5
JOFH01000019.1-4890/2	synthetic_stool_high_S19	high	TcmN	39.5
gi|640937269|gb|JJOH01000002.1|-9034/1	synthetic_stool_high_S61	high	TcmN	39.5
gi|529222834|ref|NC_021985.1|-32764/1	synthetic_stool_low_S38	low	TcmN	39.5
gi|640930959|gb|JJOH01000095.1|-10398/1	synthetic_stool_high_S61	high	TcmN	39.5
gi|640932211|gb|JJOH01000028.1|-4394/2	synthetic_stool_high_S61	high	TcmN	39.5
gi|640930959|gb|JJOH01000095.1|-10460/1	synthetic_stool_low_S29	low	TcmN	39.5
gi|640930959|gb|JJOH01000095.1|-13762/1	synthetic_stool_low_S29	low	TcmN	39.5
gi|640932211|gb|JJOH01000028.1|-310/2	synthetic_stool_low_S43	low	TcmN	39.5
gi|640937269|gb|JJOH01000002.1|-22606/1	synthetic_stool_high_S49	high	TcmN	39.4
gi|640937269|gb|JJOH01000002.1|-24492/1	synthetic_stool_high_S61	high	TcmN	39.4
JOFH01000019.1-6156/2	synthetic_stool_low_S0	low	TcmN	39.4
gi|640937269|gb|JJOH01000002.1|-26314/2	synthetic_stool_low_S56	low	TcmN	39.4
gi|529222834|ref|NC_021985.1|-267862/2	synthetic_stool_high_S40	high	TcmN	39.4
gi|529222834|ref|NC_021985.1|-59040/2	synthetic_stool_high_S59	high	TcmN	39.4
JOFH01000019.1-358/1	synthetic_stool_high_S2	high	TcmN	39.4
JOFH01000019.1-24918/2	synthetic_stool_high_S69	high	TcmN	39.4
JOFH01000019.1-7102/1	synthetic_stool_low_S30	low	TcmN	39.4
JOFH01000019.1-14222/2	synthetic_stool_low_S68	low	TcmN	39.4
JOFH01000019.1-8262/2	synthetic_stool_high_S64	high	TcmN	39.4
gi|640930959|gb|JJOH01000095.1|-1388/2	synthetic_stool_low_S18	low	TcmN	39.4
gi|928414697|gb|LGKI01000478.1|-10770/2	synthetic_stool_low_S18	low	TcmN	39.4
gi|928414697|gb|LGKI01000478.1|-17196/2	synthetic_stool_low_S18	low	TcmN	39.4
gi|928414697|gb|LGKI01000478.1|-19472/1	synthetic_stool_high_S8	high	TcmN	39.4
gi|529222834|ref|NC_021985.1|-461238/1	synthetic_stool_high_S8	high	TcmN	39.3
gi|1098134558|emb|FOXX01000014.1|-9096/2	synthetic_stool_high_S23	high	TcmN	39.3
gi|640930959|gb|JJOH01000095.1|-15128/1	synthetic_stool_high_S31	high	TcmN	39.3
gi|640932211|gb|JJOH01000028.1|-4764/2	synthetic_stool_high_S56	high	TcmN	39.3
gi|640937269|gb|JJOH01000002.1|-1142/1	synthetic_stool_high_S56	high	TcmN	39.3
gi|640930959|gb|JJOH01000095.1|-1914/1	synthetic_stool_high_S61	high	TcmN	39.3
gi|640932211|gb|JJOH01000028.1|-6364/2	synthetic_stool_high_S64	high	TcmN	39.3
gi|640930959|gb|JJOH01000095.1|-1114/1	synthetic_stool_low_S18	low	TcmN	39.3
gi|640930959|gb|JJOH01000095.1|-15894/2	synthetic_stool_low_S56	low	TcmN	39.3
gi|640932211|gb|JJOH01000028.1|-5818/1	synthetic_stool_low_S56	low	TcmN	39.3
gi|640930959|gb|JJOH01000095.1|-11236/2	synthetic_stool_high_S61	high	TcmN	39.3
JOFH01000019.1-150/2	synthetic_stool_high_S68	high	TcmN	39.3
gi|1098134558|emb|FOXX01000014.1|-6250/1	synthetic_stool_low_S58	low	TcmN	39.3
gi|640932211|gb|JJOH01000028.1|-3120/2	synthetic_stool_low_S29	low	TcmN	39.2
JOFH01000019.1-13564/2	synthetic_stool_low_S30	low	TcmN	39.2
AZXI01000002.1-5526/1	synthetic_stool_high_S38	high	TcmN	39.2
JOFH01000019.1-11000/2	synthetic_stool_low_S45	low	TcmN	39.2
gi|1098134558|emb|FOXX01000014.1|-2852/1	synthetic_stool_low_S55	low	TcmN	39.2
JOFH01000019.1-13460/2	synthetic_stool_high_S2	high	TcmN	39.2
gi|640932211|gb|JJOH01000028.1|-2522/1	synthetic_stool_low_S53	low	TcmN	39.2
JOFH01000019.1-14184/2	synthetic_stool_low_S59	low	TcmN	39.2
gi|640932211|gb|JJOH01000028.1|-182/2	synthetic_stool_high_S49	high	TcmN	39.1
AZXI01000002.1-10234/2	synthetic_stool_high_S3	high	TcmN	39.1
AZXI01000002.1-1888/2	synthetic_stool_high_S3	high	TcmN	39.1
AZXI01000002.1-326/2	synthetic_stool_high_S61	high	TcmN	39.1
gi|640937269|gb|JJOH01000002.1|-34376/2	synthetic_stool_high_S61	high	TcmN	39.1
gi|640937269|gb|JJOH01000002.1|-26314/1	synthetic_stool_low_S56	low	TcmN	39.1
JOFH01000019.1-5190/2	synthetic_stool_low_S60	low	TcmN	39.1
gi|529222834|ref|NC_021985.1|-344726/2	synthetic_stool_high_S15	high	TcmN	39.1
gi|529222834|ref|NC_021985.1|-545142/1	synthetic_stool_high_S18	high	TcmN	39.1
AZXI01000013.1-886/1	synthetic_stool_high_S61	high	TcmN	39.1
gi|754859657|ref|NZ_CP009285.1|-59142/2	synthetic_stool_low_S22	low	TcmN	39.1
gi|640932211|gb|JJOH01000028.1|-2424/1	synthetic_stool_high_S61	high	TcmN	39
gi|640930959|gb|JJOH01000095.1|-1046/2	synthetic_stool_low_S43	low	TcmN	39
gi|640930959|gb|JJOH01000095.1|-17784/2	synthetic_stool_low_S49	low	TcmN	39
JOFH01000019.1-20908/1	synthetic_stool_high_S26	high	TcmN	39
JOFH01000019.1-2022/2	synthetic_stool_low_S45	low	TcmN	39
JOFH01000019.1-8828/1	synthetic_stool_high_S27	high	TcmN	39
gi|640932211|gb|JJOH01000028.1|-2208/1	synthetic_stool_high_S31	high	TcmN	39
gi|640930959|gb|JJOH01000095.1|-8548/2	synthetic_stool_low_S29	low	TcmN	39
gi|640932211|gb|JJOH01000028.1|-846/2	synthetic_stool_low_S29	low	TcmN	39
gi|640930959|gb|JJOH01000095.1|-7812/2	synthetic_stool_low_S43	low	TcmN	39
gi|640932211|gb|JJOH01000028.1|-600/2	synthetic_stool_low_S49	low	TcmN	39
AZXI01000002.1-24558/2	synthetic_stool_high_S69	high	TcmN	39
gi|640937269|gb|JJOH01000002.1|-16194/2	synthetic_stool_low_S53	low	TcmN	39
gi|529222834|ref|NC_021985.1|-618064/1	synthetic_stool_high_S50	high	TcmN	39
gi|640930959|gb|JJOH01000095.1|-5780/2	synthetic_stool_high_S64	high	TcmN	39
gi|1098134558|emb|FOXX01000014.1|-3270/1	synthetic_stool_low_S58	low	TcmN	39
gi|640932211|gb|JJOH01000028.1|-2370/2	synthetic_stool_high_S49	high	TcmN	38.9
LZZI01000003.1-618/2	synthetic_stool_high_S48	high	TcmN	38.9
gi|640930959|gb|JJOH01000095.1|-20112/1	synthetic_stool_high_S56	high	TcmN	38.9
gi|640932211|gb|JJOH01000028.1|-4354/2	synthetic_stool_high_S61	high	TcmN	38.9
JOFH01000019.1-19770/2	synthetic_stool_low_S36	low	TcmN	38.9
JOFH01000019.1-13542/1	synthetic_stool_low_S45	low	TcmN	38.9
JOFH01000019.1-114/1	synthetic_stool_high_S18	high	TcmN	38.9
gi|640930959|gb|JJOH01000095.1|-14988/2	synthetic_stool_low_S29	low	TcmN	38.9
gi|640937269|gb|JJOH01000002.1|-35986/1	synthetic_stool_low_S49	low	TcmN	38.9
gi|640937269|gb|JJOH01000002.1|-35748/2	synthetic_stool_low_S56	low	TcmN	38.9
JOFH01000019.1-5550/2	synthetic_stool_high_S27	high	TcmN	38.9
JOFH01000019.1-5730/1	synthetic_stool_high_S69	high	TcmN	38.9
gi|1098134558|emb|FOXX01000014.1|-8474/2	synthetic_stool_high_S23	high	TcmN	38.9
gi|754859657|ref|NZ_CP009285.1|-232674/2	synthetic_stool_low_S20	low	TcmN	38.9
gi|754859657|ref|NZ_CP009285.1|-643644/1	synthetic_stool_low_S38	low	TcmN	38.9
gi|1098134558|emb|FOXX01000014.1|-3602/2	synthetic_stool_low_S58	low	TcmN	38.9
AZXI01000002.1-17028/1	synthetic_stool_high_S25	high	TcmN	38.8
AZXI01000002.1-26070/1	synthetic_stool_high_S37	high	TcmN	38.8
AZXI01000002.1-24816/1	synthetic_stool_high_S69	high	TcmN	38.8
gi|529222834|ref|NC_021985.1|-443954/1	synthetic_stool_high_S15	high	TcmN	38.8
LZZI01000003.1-3738/1	synthetic_stool_low_S18	low	TcmN	38.8
gi|529222834|ref|NC_021985.1|-9772/2	synthetic_stool_low_S49	low	TcmN	38.8
JOFH01000019.1-20388/2	synthetic_stool_high_S6	high	TcmN	38.8
JOFH01000019.1-10678/2	synthetic_stool_high_S64	high	TcmN	38.8
gi|640930959|gb|JJOH01000095.1|-19270/1	synthetic_stool_high_S31	high	TcmN	38.8
gi|640932211|gb|JJOH01000028.1|-5786/1	synthetic_stool_high_S31	high	TcmN	38.8
gi|640932211|gb|JJOH01000028.1|-2744/1	synthetic_stool_high_S64	high	TcmN	38.8
gi|640930959|gb|JJOH01000095.1|-18920/2	synthetic_stool_low_S49	low	TcmN	38.8
gi|640932211|gb|JJOH01000028.1|-3944/2	synthetic_stool_low_S53	low	TcmN	38.8
gi|640932211|gb|JJOH01000028.1|-5794/1	synthetic_stool_low_S56	low	TcmN	38.8
gi|928414697|gb|LGKI01000478.1|-12366/1	synthetic_stool_high_S63	high	TcmN	38.8
AZXI01000002.1-18426/1	synthetic_stool_high_S24	high	TcmN	38.7
AZXI01000002.1-12968/1	synthetic_stool_high_S28	high	TcmN	38.7
AZXI01000002.1-19056/1	synthetic_stool_high_S3	high	TcmN	38.7
AZXI01000002.1-1656/1	synthetic_stool_high_S38	high	TcmN	38.7
AZXI01000002.1-30612/1	synthetic_stool_low_S9	low	TcmN	38.7
LZZI01000003.1-7208/1	synthetic_stool_high_S19	high	TcmN	38.7
gi|640932211|gb|JJOH01000028.1|-392/2	synthetic_stool_low_S5	low	TcmN	38.7
JOFH01000019.1-13916/1	synthetic_stool_high_S19	high	TcmN	38.7
JOFH01000019.1-21648/2	synthetic_stool_high_S2	high	TcmN	38.7
JOFH01000019.1-13112/1	synthetic_stool_high_S26	high	TcmN	38.7
JOFH01000019.1-13662/1	synthetic_stool_high_S35	high	TcmN	38.7
JOFH01000019.1-4306/1	synthetic_stool_high_S64	high	TcmN	38.7
JOFH01000019.1-1350/1	synthetic_stool_high_S69	high	TcmN	38.7
JOFH01000019.1-2526/1	synthetic_stool_low_S3	low	TcmN	38.7
JOFH01000019.1-5640/2	synthetic_stool_low_S45	low	TcmN	38.7
JOFH01000019.1-1136/1	synthetic_stool_low_S59	low	TcmN	38.7
gi|640930959|gb|JJOH01000095.1|-146/1	synthetic_stool_high_S31	high	TcmN	38.7
gi|640930959|gb|JJOH01000095.1|-52/1	synthetic_stool_high_S49	high	TcmN	38.7
gi|640932211|gb|JJOH01000028.1|-4262/1	synthetic_stool_high_S49	high	TcmN	38.7
gi|640930959|gb|JJOH01000095.1|-16166/1	synthetic_stool_low_S43	low	TcmN	38.7
gi|640930959|gb|JJOH01000095.1|-484/1	synthetic_stool_low_S43	low	TcmN	38.7
gi|640930959|gb|JJOH01000095.1|-3042/2	synthetic_stool_high_S64	high	TcmN	38.7
JOFH01000019.1-22738/2	synthetic_stool_high_S2	high	TcmN	38.7
gi|1098134558|emb|FOXX01000014.1|-7020/2	synthetic_stool_low_S58	low	TcmN	38.7
gi|640937269|gb|JJOH01000002.1|-36006/1	synthetic_stool_high_S56	high	TcmN	38.7
JOFH01000019.1-9056/1	synthetic_stool_low_S36	low	TcmN	38.6
JOFH01000019.1-1996/2	synthetic_stool_low_S45	low	TcmN	38.6
JOFH01000019.1-4498/2	synthetic_stool_low_S60	low	TcmN	38.6
JOFH01000019.1-21160/1	synthetic_stool_high_S27	high	TcmN	38.6
gi|640937269|gb|JJOH01000002.1|-11212/2	synthetic_stool_high_S61	high	TcmN	38.6
gi|640930959|gb|JJOH01000095.1|-12300/2	synthetic_stool_high_S64	high	TcmN	38.6
gi|640932211|gb|JJOH01000028.1|-4470/2	synthetic_stool_low_S29	low	TcmN	38.6
JOFH01000019.1-13718/1	synthetic_stool_low_S45	low	TcmN	38.6
JOFH01000019.1-3082/1	synthetic_stool_low_S68	low	TcmN	38.6
JOFH01000019.1-4678/2	synthetic_stool_low_S60	low	TcmN	38.6
gi|754859657|ref|NZ_CP009285.1|-574846/2	synthetic_stool_low_S28	low	TcmN	38.6
gi|529222834|ref|NC_021985.1|-419856/2	synthetic_stool_high_S15	high	TcmN	38.6
gi|640937269|gb|JJOH01000002.1|-1292/1	synthetic_stool_low_S0	low	TcmN	38.6
JOFH01000019.1-10468/2	synthetic_stool_low_S59	low	TcmN	38.6
JOFH01000019.1-8646/1	synthetic_stool_high_S35	high	TcmN	38.5
JOFH01000019.1-23394/1	synthetic_stool_high_S69	high	TcmN	38.5
JOFH01000019.1-12474/1	synthetic_stool_low_S30	low	TcmN	38.5
JOFH01000019.1-13120/2	synthetic_stool_low_S45	low	TcmN	38.5
AZXI01000002.1-12254/2	synthetic_stool_high_S3	high	TcmN	38.5
gi|640930959|gb|JJOH01000095.1|-6814/1	synthetic_stool_high_S31	high	TcmN	38.5
JOFH01000019.1-21120/1	synthetic_stool_high_S26	high	TcmN	38.5
JOFH01000019.1-10410/2	synthetic_stool_high_S69	high	TcmN	38.5
gi|640937269|gb|JJOH01000002.1|-36492/1	synthetic_stool_low_S49	low	TcmN	38.5
JOFH01000019.1-15936/1	synthetic_stool_low_S68	low	TcmN	38.5
gi|529222834|ref|NC_021985.1|-430678/1	synthetic_stool_high_S50	high	TcmN	38.5
gi|928414697|gb|LGKI01000478.1|-15700/2	synthetic_stool_low_S2	low	TcmN	38.5
gi|928414697|gb|LGKI01000478.1|-22382/2	synthetic_stool_low_S23	low	TcmN	38.5
gi|640932211|gb|JJOH01000028.1|-5222/2	synthetic_stool_high_S61	high	TcmN	38.4
AZXI01000002.1-3588/1	synthetic_stool_low_S44	low	TcmN	38.4
JOFH01000019.1-9426/2	synthetic_stool_high_S35	high	TcmN	38.4
JOFH01000019.1-17940/2	synthetic_stool_low_S30	low	TcmN	38.4
AZXI01000002.1-3486/1	synthetic_stool_low_S59	low	TcmN	38.4
gi|529222834|ref|NC_021985.1|-751366/2	synthetic_stool_high_S59	high	TcmN	38.4
gi|640937269|gb|JJOH01000002.1|-39322/2	synthetic_stool_low_S29	low	TcmN	38.4
gi|640937269|gb|JJOH01000002.1|-20816/2	synthetic_stool_high_S31	high	TcmN	38.4
JOFH01000019.1-2088/2	synthetic_stool_high_S37	high	TcmN	38.4
gi|640937269|gb|JJOH01000002.1|-29308/1	synthetic_stool_high_S49	high	TcmN	38.4
gi|640937269|gb|JJOH01000002.1|-234/1	synthetic_stool_high_S56	high	TcmN	38.4
gi|640937269|gb|JJOH01000002.1|-23602/2	synthetic_stool_high_S56	high	TcmN	38.4
gi|640937269|gb|JJOH01000002.1|-32098/2	synthetic_stool_high_S56	high	TcmN	38.4
gi|640937269|gb|JJOH01000002.1|-39180/1	synthetic_stool_high_S61	high	TcmN	38.4
JOFH01000019.1-19046/1	synthetic_stool_high_S64	high	TcmN	38.4
gi|640937269|gb|JJOH01000002.1|-32464/1	synthetic_stool_low_S29	low	TcmN	38.4
gi|640937269|gb|JJOH01000002.1|-33202/2	synthetic_stool_low_S29	low	TcmN	38.4
gi|640937269|gb|JJOH01000002.1|-6842/1	synthetic_stool_low_S43	low	TcmN	38.4
gi|640937269|gb|JJOH01000002.1|-9198/1	synthetic_stool_low_S43	low	TcmN	38.4
gi|640937269|gb|JJOH01000002.1|-23064/1	synthetic_stool_low_S49	low	TcmN	38.4
gi|640937269|gb|JJOH01000002.1|-36346/1	synthetic_stool_low_S49	low	TcmN	38.4
JOFH01000019.1-776/1	synthetic_stool_low_S59	low	TcmN	38.4
gi|640937269|gb|JJOH01000002.1|-36566/1	synthetic_stool_high_S61	high	TcmN	38.4
JOFH01000019.1-3652/2	synthetic_stool_high_S2	high	TcmN	38.3
JOFH01000019.1-11736/2	synthetic_stool_high_S6	high	TcmN	38.3
JOFH01000019.1-20700/1	synthetic_stool_low_S59	low	TcmN	38.3
JOFH01000019.1-6350/2	synthetic_stool_low_S59	low	TcmN	38.3
JOFH01000019.1-4260/1	synthetic_stool_high_S26	high	TcmN	38.3
gi|640937269|gb|JJOH01000002.1|-30132/1	synthetic_stool_high_S49	high	TcmN	38.3
gi|640937269|gb|JJOH01000002.1|-39830/1	synthetic_stool_high_S56	high	TcmN	38.3
gi|640937269|gb|JJOH01000002.1|-12776/1	synthetic_stool_low_S29	low	TcmN	38.3
gi|640937269|gb|JJOH01000002.1|-14484/2	synthetic_stool_low_S49	low	TcmN	38.3
gi|640937269|gb|JJOH01000002.1|-28186/2	synthetic_stool_low_S49	low	TcmN	38.3
gi|928414697|gb|LGKI01000478.1|-16512/2	synthetic_stool_low_S18	low	TcmN	38.3
gi|529222834|ref|NC_021985.1|-662088/2	synthetic_stool_low_S26	low	TcmN	38.3
gi|640937269|gb|JJOH01000002.1|-2186/2	synthetic_stool_low_S18	low	TcmN	38.3
gi|640930959|gb|JJOH01000095.1|-6766/2	synthetic_stool_low_S29	low	TcmN	38.3
gi|640937269|gb|JJOH01000002.1|-5948/2	synthetic_stool_low_S53	low	TcmN	38.3
JOFH01000019.1-17810/2	synthetic_stool_high_S64	high	TcmN	38.2
gi|529222834|ref|NC_021985.1|-65250/1	synthetic_stool_low_S21	low	TcmN	38.2
gi|640932211|gb|JJOH01000028.1|-3870/2	synthetic_stool_low_S29	low	TcmN	38.2
gi|640930959|gb|JJOH01000095.1|-2560/1	synthetic_stool_low_S43	low	TcmN	38.2
gi|640932211|gb|JJOH01000028.1|-2468/1	synthetic_stool_low_S43	low	TcmN	38.2
gi|640930959|gb|JJOH01000095.1|-12466/1	synthetic_stool_low_S56	low	TcmN	38.2
JOFH01000019.1-13336/2	synthetic_stool_high_S19	high	TcmN	38.2
gi|529222834|ref|NC_021985.1|-221848/2	synthetic_stool_high_S18	high	TcmN	38.2
gi|640937269|gb|JJOH01000002.1|-23348/2	synthetic_stool_high_S56	high	TcmN	38.2
gi|529222834|ref|NC_021985.1|-186160/1	synthetic_stool_high_S59	high	TcmN	38.2
gi|529222834|ref|NC_021985.1|-532154/1	synthetic_stool_high_S59	high	TcmN	38.2
gi|529222834|ref|NC_021985.1|-564432/2	synthetic_stool_high_S59	high	TcmN	38.2
gi|529222834|ref|NC_021985.1|-183228/2	synthetic_stool_high_S8	high	TcmN	38.2
gi|640930959|gb|JJOH01000095.1|-8198/1	synthetic_stool_low_S53	low	TcmN	38.2
gi|640930959|gb|JJOH01000095.1|-7588/2	synthetic_stool_high_S49	high	TcmN	38.2
gi|1098134558|emb|FOXX01000014.1|-2302/1	synthetic_stool_low_S58	low	TcmN	38.2
gi|640932211|gb|JJOH01000028.1|-6376/1	synthetic_stool_high_S61	high	TcmN	38.2
gi|640937269|gb|JJOH01000002.1|-31822/1	synthetic_stool_low_S49	low	TcmN	38.2
gi|640937269|gb|JJOH01000002.1|-18250/2	synthetic_stool_low_S53	low	TcmN	38.2
gi|640932211|gb|JJOH01000028.1|-238/1	synthetic_stool_low_S67	low	TcmN	38.2
gi|640932211|gb|JJOH01000028.1|-4118/2	synthetic_stool_high_S61	high	TcmN	38.1
JOFH01000019.1-21110/1	synthetic_stool_low_S30	low	TcmN	38.1
LZZI01000003.1-236/1	synthetic_stool_high_S48	high	TcmN	38.1
gi|640930959|gb|JJOH01000095.1|-14688/2	synthetic_stool_high_S49	high	TcmN	38.1
LZZI01000003.1-2462/1	synthetic_stool_high_S69	high	TcmN	38.1
LZZI01000003.1-278/2	synthetic_stool_low_S18	low	TcmN	38.1
LZZI01000003.1-580/1	synthetic_stool_low_S18	low	TcmN	38.1
JOFH01000019.1-1768/2	synthetic_stool_low_S3	low	TcmN	38.1
LZZI01000003.1-3256/1	synthetic_stool_low_S41	low	TcmN	38.1
LZZI01000003.1-4990/1	synthetic_stool_low_S41	low	TcmN	38.1
LZZI01000003.1-4646/2	synthetic_stool_low_S44	low	TcmN	38.1
LZZI01000003.1-6376/1	synthetic_stool_low_S52	low	TcmN	38.1
gi|640932211|gb|JJOH01000028.1|-3958/2	synthetic_stool_low_S56	low	TcmN	38.1
JOFH01000019.1-9162/1	synthetic_stool_high_S26	high	TcmN	38.1
OBDZ01000030.1-3644/2	synthetic_stool_low_S42	low	TcmN	38.1
OBDZ01000030.1-2488/2	synthetic_stool_low_S53	low	TcmN	38.1
OBDZ01000030.1-1914/1	synthetic_stool_low_S59	low	TcmN	38.1
OBDZ01000030.1-4692/2	synthetic_stool_low_S59	low	TcmN	38.1
JOFH01000019.1-2412/2	synthetic_stool_high_S2	high	TcmN	38.1
JOFH01000019.1-11548/1	synthetic_stool_high_S26	high	TcmN	38.1
JOFH01000019.1-22354/2	synthetic_stool_high_S69	high	TcmN	38.1
gi|529222834|ref|NC_021985.1|-885968/1	synthetic_stool_low_S21	low	TcmN	38.1
JOFH01000019.1-18608/2	synthetic_stool_low_S36	low	TcmN	38.1
gi|640932211|gb|JJOH01000028.1|-6828/1	synthetic_stool_high_S61	high	TcmN	38.1
gi|928414697|gb|LGKI01000478.1|-6616/1	synthetic_stool_low_S16	low	TcmN	38.1
gi|640930959|gb|JJOH01000095.1|-2978/2	synthetic_stool_low_S29	low	TcmN	38.1
LZZI01000003.1-108/1	synthetic_stool_high_S2	high	TcmN	38
LZZI01000003.1-6382/2	synthetic_stool_high_S39	high	TcmN	38
LZZI01000003.1-5476/2	synthetic_stool_high_S62	high	TcmN	38
LZZI01000003.1-7660/1	synthetic_stool_high_S62	high	TcmN	38
JOFH01000019.1-1754/2	synthetic_stool_high_S68	high	TcmN	38
LZZI01000003.1-5386/2	synthetic_stool_high_S69	high	TcmN	38
LZZI01000003.1-6874/1	synthetic_stool_high_S69	high	TcmN	38
LZZI01000003.1-6316/1	synthetic_stool_high_S9	high	TcmN	38
LZZI01000003.1-3672/2	synthetic_stool_low_S15	low	TcmN	38
LZZI01000003.1-7438/2	synthetic_stool_low_S15	low	TcmN	38
LZZI01000003.1-1418/2	synthetic_stool_low_S18	low	TcmN	38
LZZI01000003.1-6622/1	synthetic_stool_low_S18	low	TcmN	38
LZZI01000003.1-614/2	synthetic_stool_low_S28	low	TcmN	38
LZZI01000003.1-2016/2	synthetic_stool_low_S40	low	TcmN	38
LZZI01000003.1-5162/2	synthetic_stool_low_S44	low	TcmN	38
LZZI01000003.1-6862/1	synthetic_stool_low_S44	low	TcmN	38
JOFH01000019.1-7436/1	synthetic_stool_high_S69	high	TcmN	38
gi|640930959|gb|JJOH01000095.1|-5528/2	synthetic_stool_low_S53	low	TcmN	38
JOFH01000019.1-22610/1	synthetic_stool_high_S19	high	TcmN	38
gi|529222834|ref|NC_021985.1|-66232/1	synthetic_stool_low_S54	low	TcmN	38
gi|928414697|gb|LGKI01000478.1|-6008/2	synthetic_stool_low_S39	low	TcmN	38
gi|640937269|gb|JJOH01000002.1|-19716/1	synthetic_stool_high_S64	high	TcmN	38
JOFH01000019.1-14720/2	synthetic_stool_low_S60	low	TcmN	38
gi|928414697|gb|LGKI01000478.1|-17532/1	synthetic_stool_low_S39	low	TcmN	38
gi|928414697|gb|LGKI01000478.1|-21344/1	synthetic_stool_low_S69	low	TcmN	38
gi|640930959|gb|JJOH01000095.1|-18368/1	synthetic_stool_high_S31	high	TcmN	37.9
gi|640930959|gb|JJOH01000095.1|-3398/1	synthetic_stool_high_S56	high	TcmN	37.9
gi|640932211|gb|JJOH01000028.1|-238/2	synthetic_stool_high_S56	high	TcmN	37.9
gi|640932211|gb|JJOH01000028.1|-5090/1	synthetic_stool_high_S56	high	TcmN	37.9
